ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
REACTOME_MITOTIC_G2_G2_M_PHASES	REACTOME_MITOTIC_G2_G2_M_PHASES	28/678	199/12465	3.43547884433886e-06	2.00267250167621e-05	1.10374077114204e-05	6790/891/902/995/983/1017/1022/1026/22897/80254/1069/1454/1869/2033/2305/51512/4331/5347/5716/10213/23198/9978/6233/7979/7157/7311/7314/7316	28
REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING	27/678	188/12465	3.4539643618626e-06	2.00395102126934e-05	1.10444540667305e-05	9716/988/1655/1660/2521/3190/57461/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/10450/27339/84991/22938/25949/24144/55339/56949	27
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	16/678	78/12465	3.5803029510867e-06	2.06749888724725e-05	1.13946879194457e-05	2033/3146/9641/8517/3661/3665/9636/6233/10010/7189/7706/7311/7314/7316/7323/9246	16
IL-7 Signaling Pathway%WikiPathways_20190910%WP205%Homo sapiens	IL-7 Signaling Pathway%WikiPathways_20190910%WP205%Homo sapiens	9/678	25/12465	3.67398362853102e-06	2.10186040143868e-05	1.15840658838383e-05	207/572/598/595/1027/5594/5595/4609/5295	9
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	9/678	25/12465	3.67398362853102e-06	2.10186040143868e-05	1.15840658838383e-05	891/902/995/983/1017/1022/2305/4331/5347	9
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	6/678	10/12465	4.40781403041625e-06	2.51000521176481e-05	1.38334904268424e-05	25836/23244/23047/5885/8243/9126	6
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	21/678	127/12465	4.52265310731415e-06	2.56353148479097e-05	1.41284918802344e-05	1386/3146/9641/8517/3661/3665/5608/5594/1432/5595/9261/5781/6233/10010/7189/7311/7314/7316/7323/7334/7335	21
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	8/678	20/12465	5.16481712752331e-06	2.91409406736407e-05	1.60605612270643e-05	472/581/637/5366/7157/8626/7161/51499	8
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	14/678	63/12465	5.40957540874238e-06	3.03825468162243e-05	1.67448525029084e-05	65057/8930/4350/4595/79661/252969/55247/4913/4968/23583/6996/7014/54386/7374	14
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	19/678	109/12465	5.79551726836494e-06	3.24022101822222e-05	1.78579575159188e-05	11335/902/1022/2068/2071/2074/2965/2966/2967/2968/404672/5595/4331/9112/5434/5435/5437/5440/5441	19
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	7/678	15/12465	5.98770749419729e-06	3.33252498545822e-05	1.83666760003003e-05	3661/6233/11277/22954/7311/7314/7316	7
IL-5 Signaling Pathway%WikiPathways_20190910%WP127%Homo sapiens	IL-5 Signaling Pathway%WikiPathways_20190910%WP127%Homo sapiens	11/678	40/12465	6.16865933418355e-06	3.41777071218278e-05	1.88364941261935e-05	207/596/2885/4067/5594/5595/4137/4609/5295/5781/161742	11
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	10/678	33/12465	6.2695211776335e-06	3.45807670335839e-05	1.90586341203492e-05	867/2255/2885/5594/5595/5781/6233/7311/7314/7316	10
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	31/678	242/12465	7.61569542061221e-06	4.1818327532826e-05	2.30474992992212e-05	9716/988/7919/1655/1660/2521/3190/57461/56339/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/10450/27339/84991/22938/25949/24144/9984/8563/55339/56949	31
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	10/678	34/12465	8.45266342225835e-06	4.58007753717082e-05	2.52423614372102e-05	867/2255/2885/5594/5595/5781/6233/7311/7314/7316	10
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	10/678	34/12465	8.45266342225835e-06	4.58007753717082e-05	2.52423614372102e-05	9641/3661/9636/6233/7706/7311/7314/7316/7323/9246	10
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	10/678	34/12465	8.45266342225835e-06	4.58007753717082e-05	2.52423614372102e-05	672/11335/23468/8317/1111/1869/5888/5932/7027/7029	10
IL-1 signaling pathway%WikiPathways_20190910%WP195%Homo sapiens	IL-1 signaling pathway%WikiPathways_20190910%WP195%Homo sapiens	13/678	57/12465	8.63104347829579e-06	4.63588798179206e-05	2.55499517353366e-05	207/1386/8517/5608/5594/1432/5595/9261/5295/5781/7189/7334/7335	13
REACTOME_STABILIZATION_OF_P53	REACTOME_STABILIZATION_OF_P53	13/678	57/12465	8.63104347829579e-06	4.63588798179206e-05	2.55499517353366e-05	472/11200/4193/4194/5716/10213/23198/6233/7979/7157/7311/7314/7316	13
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	7/678	16/12465	1.01461058888345e-05	5.402471966782e-05	2.97748561968987e-05	578/581/836/842/5594/5595/331	7
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	7/678	16/12465	1.01461058888345e-05	5.402471966782e-05	2.97748561968987e-05	10018/604/1649/2033/2308/4303/6794	7
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	11/678	42/12465	1.03382757803491e-05	5.48106862492644e-05	3.02080290496588e-05	207/324/9070/4221/5929/6233/6659/7311/7314/7316/331	11
REACTOME_NEDDYLATION	REACTOME_NEDDYLATION	30/678	234/12465	1.04811539530749e-05	5.53296968338288e-05	3.04940733940828e-05	9318/8533/51138/10987/10980/50813/64708/10920/8451/8450/1642/1643/51514/1161/79791/26272/26270/10116/2873/5716/10213/23198/5929/9978/6233/7979/7311/7314/7316/7323	30
TNF alpha Signaling Pathway%WikiPathways_20190910%WP231%Homo sapiens	TNF alpha Signaling Pathway%WikiPathways_20190910%WP231%Homo sapiens	17/678	94/12465	1.07495827738134e-05	5.65042171444036e-05	3.11413913915241e-05	207/572/581/598/637/836/842/2885/8517/5608/5594/5595/5347/10010/7124/7132/7133	17
REACTOME_ANTIGEN_PROCESSING:_UBIQUITINATION_PROTEASOME_DEGRADATION	REACTOME_ANTIGEN_PROCESSING:_UBIQUITINATION_PROTEASOME_DEGRADATION	36/678	308/12465	1.1753282207595e-05	6.15171792142204e-05	3.3904204889994e-05	151636/79791/26272/26270/51343/8924/10075/4734/5716/10213/23198/5930/9978/25898/54778/51444/6233/7979/10273/22954/9320/7317/7311/55236/7314/7316/7319/7320/7323/7325/9246/7334/148581/7335/7336/55284	36
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	8/678	22/12465	1.18957991420394e-05	6.1737691749825e-05	3.40257368308834e-05	8517/6233/7189/7311/7314/7316/7334/7335	8
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	8/678	22/12465	1.18957991420394e-05	6.1737691749825e-05	3.40257368308834e-05	867/2885/4067/5295/6233/7311/7314/7316	8
REACTOME_CHROMATIN_ORGANIZATION	REACTOME_CHROMATIN_ORGANIZATION	33/678	272/12465	1.24910854331591e-05	6.45547692554023e-05	3.55783238343852e-05	86/9070/1386/10498/595/9575/55929/84444/2033/83933/51147/10524/23028/22992/55693/387893/10445/10933/9643/9112/7468/56979/3276/55170/5929/8607/10856/29072/80854/56950/6839/6880/8295	33
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	11/678	43/12465	1.32169938397535e-05	6.80205122296937e-05	3.74884123884662e-05	57332/1655/2033/28996/3622/4869/11315/51588/7341/10210/10155	11
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	16/678	86/12465	1.33986199226565e-05	6.86679271036147e-05	3.78452246938193e-05	6790/891/983/1017/26271/51343/5347/5716/10213/23198/9232/6233/7979/7311/7314/7316	16
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	9/678	29/12465	1.47975600309038e-05	7.55228167552351e-05	4.16231869836298e-05	867/2885/5594/5595/5781/6233/7311/7314/7316	9
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	7/678	17/12465	1.64409236306015e-05	8.35633721720656e-05	4.6054609909123e-05	1026/1027/2308/4303/1647/57060/5934	7
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	REACTOME_MRNA_SPLICING_MINOR_PATHWAY	12/678	52/12465	1.68283183223794e-05	8.51803766935256e-05	4.69457959697308e-05	5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441	12
REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY	REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY	8/678	23/12465	1.73753953159045e-05	8.75890829449283e-05	4.82733157180435e-05	142/54778/6233/6498/7311/7314/7316/7323	8
Novel intracellular components of RIG-I-like receptor (RLR) pathway%WikiPathways_20190910%WP3865%Homo sapiens	Novel intracellular components of RIG-I-like receptor (RLR) pathway%WikiPathways_20190910%WP3865%Homo sapiens	13/678	61/12465	1.89291099769536e-05	9.50318582516447e-05	5.23752817407438e-05	6387/9641/8517/3661/3665/9636/6300/1432/22938/10010/7124/7189/7706	13
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER	14/678	70/12465	1.96342826645652e-05	9.81714133228259e-05	5.41055970730851e-05	207/572/598/675/842/595/1869/1956/8517/5594/5595/5295/5888/7157	14
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	16/678	89/12465	2.10073534386478e-05	0.000104611517123631	5.7654956805835e-05	11335/902/1022/2068/2071/2965/2966/2967/2968/404672/4331/5434/5435/5437/5440/5441	16
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	15/678	80/12465	2.25267434730096e-05	0.000111725380934685	6.1575648542522e-05	65057/25842/472/1017/1026/1027/3159/8091/10524/4361/4683/10111/7014/54386/7157	15
REACTOME_INTERLEUKIN_17_SIGNALING	REACTOME_INTERLEUKIN_17_SIGNALING	14/678	71/12465	2.32533411491568e-05	0.0001148659020621	6.33064963012344e-05	1386/8517/5608/5594/1432/5595/9261/6233/7189/7311/7314/7316/7334/7335	14
Ciliary landscape%WikiPathways_20190910%WP4352%Homo sapiens	Ciliary landscape%WikiPathways_20190910%WP4352%Homo sapiens	28/678	220/12465	2.35174431824394e-05	0.000115705820457602	6.37694038294357e-05	324/23019/25904/246175/9125/9318/8533/51138/10987/10980/50813/64708/10920/1655/27429/55388/4171/4172/4173/4174/4175/4176/84515/254394/4436/261726/85456/10413	28
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	REACTOME_SIGNALING_BY_EGFR_IN_CANCER	8/678	24/12465	2.48281437770191e-05	0.000121667796198141	6.70552509641447e-05	867/1956/2885/5295/6233/7311/7314/7316	8
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER	12/678	54/12465	2.53055105945073e-05	0.000123514992187476	6.80733033536452e-05	207/572/842/595/1869/1956/2885/5594/5595/5295/5582/7157	12
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	9/678	31/12465	2.70042630102557e-05	0.000131285547441164	7.23559200274793e-05	867/2885/5594/5595/5781/6233/7311/7314/7316	9
T-Cell antigen Receptor (TCR)  Signaling Pathway%WikiPathways_20190910%WP69%Homo sapiens	T-Cell antigen Receptor (TCR)  Signaling Pathway%WikiPathways_20190910%WP69%Homo sapiens	16/678	91/12465	2.80074857924369e-05	0.000135626801278336	7.47485323262717e-05	207/1386/867/2885/8517/5594/1432/5595/4773/5058/5295/5580/5781/7189/10451/7454	16
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B:CDK1_COMPLEX	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B:CDK1_COMPLEX	6/678	13/12465	3.1271807728322e-05	0.000150840484336612	8.31333092963442e-05	891/995/983/1111/11200/2810	6
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	18/678	112/12465	3.19652727394641e-05	0.000153583146365394	8.46448834054887e-05	6790/891/995/983/1017/26271/10459/5594/6300/5595/5347/9232/9978/9985/27330/8243/9126/245711	18
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	9/678	32/12465	3.57744260670763e-05	0.000171216124756824	9.43630161261402e-05	3146/8517/6233/7189/7311/7314/7316/7334/7335	9
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	12/678	56/12465	3.72745868487198e-05	0.000177704425674129	9.79389389252369e-05	23019/25904/55571/4848/4849/4850/57472/246175/29883/9337/9125/85456	12
REACTOME_SIGNALING_BY_FGFR3	REACTOME_SIGNALING_BY_FGFR3	10/678	40/12465	4.06139159540694e-05	0.000192876898160252	0.000106301003350623	867/2885/5594/5595/5295/5781/6233/7311/7314/7316	10
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER	15/678	84/12465	4.10662405561623e-05	0.000193530558942834	0.000106661257988177	207/596/598/842/595/1017/1027/1869/8517/4609/51588/5295/7157/7189/331	15
REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	15/678	84/12465	4.10662405561623e-05	0.000193530558942834	0.000106661257988177	1386/3146/8517/5608/5594/1432/5595/9261/6233/7189/7311/7314/7316/7334/7335	15
Cardiac Hypertrophic Response%WikiPathways_20190910%WP2795%Homo sapiens	Cardiac Hypertrophic Response%WikiPathways_20190910%WP2795%Homo sapiens	12/678	57/12465	4.49128650808328e-05	0.000210850473471085	0.000116206850590825	207/1022/1025/9641/8517/5608/5594/1432/5595/4773/7124/7132	12
Gastric Cancer Network 2%WikiPathways_20190910%WP2363%Homo sapiens	Gastric Cancer Network 2%WikiPathways_20190910%WP2363%Homo sapiens	9/678	33/12465	4.68387654006171e-05	0.00021905582297627	0.000120729097130268	1956/55215/4609/5884/5983/5984/7153/7157/29089	9
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	15/678	85/12465	4.74073807688657e-05	0.000220875296764034	0.000121731870873802	207/891/995/983/1017/51343/10459/5594/6300/1432/5595/5295/5347/27330/245711	15
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	8/678	26/12465	4.78646298416684e-05	0.000222164130963215	0.000122442191134198	207/572/842/1026/1027/2308/4303/4193	8
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	19/678	126/12465	4.83745993512305e-05	0.000223174690457978	0.000122999144762463	25/207/572/581/596/2885/5594/6300/1432/5595/9261/5295/5580/5663/5781/27330/7157/7161/7189	19
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	16/678	95/12465	4.84452376847807e-05	0.000223174690457978	0.000122999144762463	1386/3146/8517/3665/5608/5594/1432/5595/9261/6233/7189/7311/7314/7316/7334/7335	16
IL-3 Signaling Pathway%WikiPathways_20190910%WP286%Homo sapiens	IL-3 Signaling Pathway%WikiPathways_20190910%WP286%Homo sapiens	11/678	49/12465	4.96728265640946e-05	0.000227976032365061	0.000125645327208472	207/572/596/598/867/2885/4067/5594/5595/5295/5781	11
REACTOME_SIGNALING_BY_FGFR4	REACTOME_SIGNALING_BY_FGFR4	10/678	41/12465	5.11279130224148e-05	0.000233781907128514	0.000128845141797829	867/2885/5594/5595/5295/5781/6233/7311/7314/7316	10
Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	14/678	76/12465	5.15961967411609e-05	0.000235049340709733	0.000129543667451492	115004/9641/8517/3661/3665/9636/5434/5435/5437/5440/5441/29108/11277/7706	14
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	6/678	14/12465	5.22127610774412e-05	0.000236980428506467	0.0001306079554627	207/572/842/1026/1027/4193	6
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY	31/678	267/12465	5.35815400549163e-05	0.000242298875983629	0.000133539132335008	207/1386/836/1649/1956/2255/1647/2885/8517/5608/51776/5594/6300/1432/5595/9261/4137/4609/4773/4776/5058/5536/5582/27330/57551/9344/51347/7124/7132/7157/7189	31
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	16/678	96/12465	5.5260477844264e-05	0.000248975779298332	0.000137219000315041	10018/595/1026/2033/4193/4609/5716/10213/6233/7979/22938/7157/7311/7314/7316/10413	16
Nanomaterial induced apoptosis%WikiPathways_20190910%WP2507%Homo sapiens	Nanomaterial induced apoptosis%WikiPathways_20190910%WP2507%Homo sapiens	7/678	20/12465	5.67674881390231e-05	0.000253905492403631	0.000139935932484329	578/581/596/637/836/842/27429	7
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	7/678	20/12465	5.67674881390231e-05	0.000253905492403631	0.000139935932484329	3090/4193/9112/51588/7341/7157/7158	7
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	17/678	107/12465	6.11545212291489e-05	0.000272536453303816	0.000150204087229489	902/1022/2068/2071/2965/2966/2967/2968/404672/4331/5434/5435/5437/5440/5441/23411/6839	17
KEGG_APOPTOSIS	KEGG_APOPTOSIS	15/678	87/12465	6.27147134144803e-05	0.000278480496389208	0.000153480051069448	207/472/572/581/596/598/637/836/842/8517/5295/7124/7132/7157/331	15
IL-2 Signaling Pathway%WikiPathways_20190910%WP49%Homo sapiens	IL-2 Signaling Pathway%WikiPathways_20190910%WP49%Homo sapiens	10/678	42/12465	6.38746746605604e-05	0.000282610970620465	0.000155756495575164	207/596/867/2885/5594/5595/4137/4609/5295/5781	10
miRNA regulation of prostate cancer signaling pathways%WikiPathways_20190910%WP3981%Homo sapiens	miRNA regulation of prostate cancer signaling pathways%WikiPathways_20190910%WP3981%Homo sapiens	12/678	59/12465	6.43294114942254e-05	0.000283602781856262	0.00015630311640174	572/596/842/595/1026/1027/2308/2885/8517/5594/4193/7157	12
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	14/678	78/12465	6.94919105846199e-05	0.000305268035782438	0.000168243572994343	891/983/1026/51512/5347/5716/10213/23198/6233/7979/7157/7311/7314/7316	14
B Cell Receptor Signaling Pathway%WikiPathways_20190910%WP23%Homo sapiens	B Cell Receptor Signaling Pathway%WikiPathways_20190910%WP23%Homo sapiens	16/678	98/12465	7.14649336127285e-05	0.000312818036810164	0.000172404634750317	207/1386/604/867/2308/2885/8517/4067/5608/5594/1432/4609/4773/5295/5580/5781	16
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	21/678	153/12465	8.14284982611455e-05	0.000355166854117762	0.000195744504965202	1386/3146/9641/8517/3661/3665/5608/5594/1432/5595/9261/5781/6233/10010/7189/7311/7314/7316/7323/7334/7335	21
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	6/678	15/12465	8.30294634662701e-05	0.000360870106231492	0.000198887760730065	867/2885/6233/7311/7314/7316	6
REACTOME_CIRCADIAN_CLOCK	REACTOME_CIRCADIAN_CLOCK	13/678	70/12465	8.70902675014284e-05	0.0003771867219252	0.000207880401300667	1386/10498/9575/1407/1454/2033/23054/4862/6233/23411/7311/7314/7316	13
MAPK Signaling Pathway%WikiPathways_20190910%WP382%Homo sapiens	MAPK Signaling Pathway%WikiPathways_20190910%WP382%Homo sapiens	29/678	249/12465	8.75962137250588e-05	0.000378046817129201	0.000208354428952679	207/1386/836/1649/1956/2255/1647/2885/8517/5608/51776/5594/6300/1432/5595/9261/4137/4609/5058/5536/5580/5582/57551/9344/51347/7124/7132/7157/7189	29
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	5/678	10/12465	9.40314600122187e-05	0.000404401034318283	0.00022287913230721	6233/7189/7311/7314/7316	5
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	17/678	111/12465	9.80213167642336e-05	0.000420091357561001	0.00023152660185647	207/10538/596/598/604/595/1026/2308/3162/4170/4582/4609/5295/7124/7133/7157/7291	17
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	7/678	22/12465	0.000113509234598676	0.000484020141824162	0.000266759924120462	891/983/1869/84515/5422/7027/7029	7
Gastric Cancer Network 1%WikiPathways_20190910%WP2361%Homo sapiens	Gastric Cancer Network 1%WikiPathways_20190910%WP2361%Homo sapiens	8/678	29/12465	0.000113725057713157	0.000484020141824162	0.000266759924120462	86/324/6790/144455/54891/4173/8607/7153	8
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	6/678	16/12465	0.000126759478012732	0.000535787484383711	0.000295290663194788	5663/6233/7189/7311/7314/7316	6
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1	REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1	6/678	16/12465	0.000126759478012732	0.000535787484383711	0.000295290663194788	983/1869/1874/5934/7027/7029	6
REACTOME_SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES	11/678	54/12465	0.000127329981686908	0.000536355744777042	0.000295603850779987	207/867/595/1017/1027/1956/6233/6421/7311/7314/7316	11
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM	21/678	159/12465	0.00014222826719215	0.000597067469782747	0.00032906414252468	5422/5424/5425/10714/57804/5426/5427/54107/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/50484	21
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	8/678	30/12465	0.000147760583246926	0.000618182031951424	0.000340701094203438	8517/6233/7124/7132/7311/7314/7316/331	8
Circadian rhythm related genes%WikiPathways_20190910%WP3594%Homo sapiens	Circadian rhythm related genes%WikiPathways_20190910%WP3594%Homo sapiens	25/678	207/12465	0.000149071811136481	0.000621553653213123	0.000342559309087934	57805/9575/1407/1454/1655/1660/1859/2033/56339/9112/4841/4862/5371/5582/5591/6233/23064/6421/23411/6839/8914/7153/7157/7311/7316	25
IL-4 Signaling Pathway%WikiPathways_20190910%WP395%Homo sapiens	IL-4 Signaling Pathway%WikiPathways_20190910%WP395%Homo sapiens	11/678	55/12465	0.000151465333159576	0.000629399864142835	0.000346883622172003	207/1386/572/867/2033/2885/5594/1432/5595/5295/5781	11
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	5/678	11/12465	0.000164682189100777	0.000679728498637436	0.00037462144041293	9641/8517/51588/7341/10210	5
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	5/678	11/12465	0.000164682189100777	0.000679728498637436	0.00037462144041293	6233/7189/7311/7314/7316	5
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	16/678	105/12465	0.000165626917367198	0.000681341499537302	0.000375510419941825	867/9318/8533/51138/10987/10980/50813/64708/10920/1956/2873/2885/6233/7311/7314/7316	16
