ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	7/1559	12/12465	0.00021089431770032	0.00062612104185925	0.000313636913228969	836/839/840/841/2620/2934/4137	7
REACTOME_MAP2K_AND_MAPK_ACTIVATION	REACTOME_MAP2K_AND_MAPK_ACTIVATION	14/1559	40/12465	0.000211098710735417	0.00062612104185925	0.000313636913228969	369/408/409/673/2243/2244/2266/3265/3845/5594/5595/5894/6714/7529	14
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	11/1559	27/12465	0.000216728272742788	0.000641670493227754	0.000321425953372292	26281/2249/2253/10818/3265/3845/5290/5295/5335/6464/6654	11
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	REACTOME_NEPHRIN_FAMILY_INTERACTIONS	10/1559	23/12465	0.000221920655713107	0.000654705422014825	0.000327955417414575	87/88/89/81/2534/4690/8440/5290/5291/5295	10
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	10/1559	23/12465	0.000221920655713107	0.000654705422014825	0.000327955417414575	983/1843/1848/3569/3570/3572/3717/5594/5595/8682	10
Prostaglandin Synthesis and Regulation%WikiPathways_20190910%WP98%Homo sapiens	Prostaglandin Synthesis and Regulation%WikiPathways_20190910%WP98%Homo sapiens	15/1559	45/12465	0.000235386023902195	0.000693197207157797	0.000347236744617803	231/8644/301/307/308/309/1906/1910/3248/5468/10891/5737/5740/5743/6662	15
Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	13/1559	36/12465	0.00024760517895617	0.000727888983527182	0.00036461456923557	1236/2308/2309/9113/26524/1432/10397/83593/387/60485/6788/10413/10971	13
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	24/1559	91/12465	0.000249687339884833	0.000732710813325757	0.000367029922997919	440/467/468/22926/811/6347/10488/90993/1649/5611/9451/1965/2081/2931/9709/7184/3309/10525/4000/56005/6464/84447/7466/7494	24
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	20/1559	70/12465	0.000254438504866092	0.000745333994819755	0.000373353134348795	103/1958/3135/3429/2537/3433/3437/3440/3456/51447/3659/3661/3663/3665/4599/5770/5777/9021/6772/54739	20
REACTOME_RET_SIGNALING	REACTOME_RET_SIGNALING	14/1559	41/12465	0.000284044578990108	0.000828514778857764	0.000415020100640452	10818/2668/8660/5598/5290/5291/5293/5295/5335/5578/5979/6464/6654/6714	14
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	12/1559	32/12465	0.000284333479595939	0.000828514778857764	0.000415020100640452	192670/9212/815/817/1385/3065/3066/8841/28996/3064/4204/25942	12
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	12/1559	32/12465	0.000284333479595939	0.000828514778857764	0.000415020100640452	867/5499/23645/6233/4088/7040/7046/7048/7311/7314/7316/9040	12
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	8/1559	16/12465	0.000298401669989325	0.000867982401477721	0.000434790244915194	1072/2534/3326/8829/5058/5062/5063/10371	8
Envelope proteins and their potential roles in EDMD physiopathology%WikiPathways_20190910%WP4535%Homo sapiens	Envelope proteins and their potential roles in EDMD physiopathology%WikiPathways_20190910%WP4535%Homo sapiens	15/1559	46/12465	0.0003093614898625	0.00089828607739409	0.000449969979724422	55811/1490/1072/3265/3845/4293/5594/5595/387/4088/6654/6655/7040/7042/7043	15
Pathways in clear cell renal cell carcinoma%WikiPathways_20190910%WP4018%Homo sapiens	Pathways in clear cell renal cell carcinoma%WikiPathways_20190910%WP4018%Homo sapiens	23/1559	87/12465	0.000320912982081825	0.000930198818691724	0.000465955728492013	207/84335/1387/64798/1956/2023/2033/2597/3091/3099/3791/3939/2475/5159/5728/8878/6774/7040/7042/7043/7249/7422/7428	23
Pathways Affected in Adenoid Cystic Carcinoma%WikiPathways_20190910%WP3651%Homo sapiens	Pathways Affected in Adenoid Cystic Carcinoma%WikiPathways_20190910%WP3651%Homo sapiens	19/1559	66/12465	0.000323751107127341	0.000936787671234085	0.000469256220305818	207/472/672/1111/11200/1387/2033/55294/2309/3265/4149/4602/4609/4851/5290/5591/5728/5894/7157	19
Hereditary leiomyomatosis and renal cell carcinoma pathway%WikiPathways_20190910%WP4206%Homo sapiens	Hereditary leiomyomatosis and renal cell carcinoma pathway%WikiPathways_20190910%WP4206%Homo sapiens	9/1559	20/12465	0.000336679031546399	0.000959225279152271	0.000480495679798833	8452/3091/3939/4780/5163/5562/6194/7157/7422	9
Hypertrophy Model%WikiPathways_20190910%WP516%Homo sapiens	Hypertrophy Model%WikiPathways_20190910%WP516%Homo sapiens	9/1559	20/12465	0.000336679031546399	0.000959225279152271	0.000480495679798833	102/27063/467/3491/3458/3552/2660/8013/7422	9
REACTOME_SIGNALING_BY_HIPPO	REACTOME_SIGNALING_BY_HIPPO	9/1559	20/12465	0.000336679031546399	0.000959225279152271	0.000480495679798833	836/9113/26524/60485/6788/6789/10413/7529/7531	9
REACTOME_SIGNALING_BY_NODAL	REACTOME_SIGNALING_BY_NODAL	9/1559	20/12465	0.000336679031546399	0.000959225279152271	0.000480495679798833	91/130399/2309/2657/10637/7044/4838/4088/6997	9
REACTOME_SIGNALLING_TO_RAS	REACTOME_SIGNALLING_TO_RAS	9/1559	20/12465	0.000336679031546399	0.000959225279152271	0.000480495679798833	3265/3845/1432/4803/4914/5899/6464/6654/6714	9
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	9/1559	20/12465	0.000336679031546399	0.000959225279152271	0.000480495679798833	1029/668/3090/4193/8554/51588/7020/7021/7157	9
Cancer immunotherapy by PD-1 blockade%WikiPathways_20190910%WP4585%Homo sapiens	Cancer immunotherapy by PD-1 blockade%WikiPathways_20190910%WP4585%Homo sapiens	10/1559	24/12465	0.000338044644696458	0.000959225279152271	0.000480495679798833	29126/916/917/3458/3725/3932/4776/4790/5133/6774	10
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION	10/1559	24/12465	0.000338044644696458	0.000959225279152271	0.000480495679798833	1956/2120/56776/3845/5594/5595/4851/4853/6654/6655	10
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling%WikiPathways_20190910%WP3612%Homo sapiens	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling%WikiPathways_20190910%WP3612%Homo sapiens	10/1559	24/12465	0.000338044644696458	0.000959225279152271	0.000480495679798833	2729/2730/2950/3162/3725/1432/5599/4780/1728/4835	10
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	10/1559	24/12465	0.000338044644696458	0.000959225279152271	0.000480495679798833	25/367/2737/8841/23493/5594/5595/5925/6714/10413	10
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	10/1559	24/12465	0.000338044644696458	0.000959225279152271	0.000480495679798833	351/3146/3551/8517/4790/4792/5970/6285/7186/7189	10
Target Of Rapamycin (TOR) Signaling%WikiPathways_20190910%WP1471%Homo sapiens	Target Of Rapamycin (TOR) Signaling%WikiPathways_20190910%WP1471%Homo sapiens	13/1559	37/12465	0.000338448002595946	0.000959225279152271	0.000480495679798833	207/84335/998/54541/3156/2475/5562/5563/5578/6198/10670/64121/7249	13
Ectoderm Differentiation%WikiPathways_20190910%WP2858%Homo sapiens	Ectoderm Differentiation%WikiPathways_20190910%WP2858%Homo sapiens	33/1559	144/12465	0.000355539122997231	0.00100594516370206	0.00050389863130019	54806/79658/23229/652/6347/1499/60401/2263/2274/2534/7855/2627/2737/3148/4204/4609/4771/8473/5077/5292/5467/6469/6498/6622/8835/6657/10253/7020/166/4982/27324/7471/7704	33
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	21/1559	77/12465	0.000364219897912354	0.00102875058047476	0.000515322333816636	25/322/472/9577/580/672/11200/2138/2139/2140/2070/5599/4361/4683/51588/6233/7157/7311/7314/7316/7336	21
Inflammatory Response Pathway%WikiPathways_20190910%WP453%Homo sapiens	Inflammatory Response Pathway%WikiPathways_20190910%WP453%Homo sapiens	12/1559	33/12465	0.000396423952794526	0.00111780767641722	0.000559932865654996	940/958/959/3458/3558/3559/3560/3565/3932/7057/7132/7133	12
Osteopontin Signaling%WikiPathways_20190910%WP1434%Homo sapiens	Osteopontin Signaling%WikiPathways_20190910%WP1434%Homo sapiens	7/1559	13/12465	0.000407615435222555	0.00114546846033728	0.000573788721481883	3551/3685/5594/5595/4318/4790/5970	7
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	7/1559	13/12465	0.000407615435222555	0.00114546846033728	0.000573788721481883	836/1676/1677/3146/3148/3836/3837	7
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	48/1559	237/12465	0.000444854779711666	0.00124800207235523	0.000625149917521605	25/192670/8312/8535/894/1387/1437/1457/1459/1493/1514/2033/2099/2623/2624/2625/57678/3065/28996/3458/3558/3559/83737/4297/3958/4331/4602/8013/5196/5371/5579/5588/5716/10197/6233/23429/5275/25942/9021/6688/6714/7057/8784/7161/7311/7314/7316/10413	48
Differentiation of white and brown adipocyte   %WikiPathways_20190910%WP2895%Homo sapiens	Differentiation of white and brown adipocyte   %WikiPathways_20190910%WP2895%Homo sapiens	10/1559	25/12465	0.000500709702232885	0.00139902723803984	0.000700801530578017	9370/650/652/655/1051/1149/3952/51316/5468/10891	10
Amplification and Expansion of Oncogenic Pathways as Metastatic Traits%WikiPathways_20190910%WP3678%Homo sapiens	Amplification and Expansion of Oncogenic Pathways as Metastatic Traits%WikiPathways_20190910%WP3678%Homo sapiens	8/1559	17/12465	0.000502063453940715	0.00139902723803984	0.000700801530578017	7852/51176/4851/5294/6714/6934/7422/7428	8
Cells and Molecules involved in local acute inflammatory response %WikiPathways_20190910%WP4493%Homo sapiens	Cells and Molecules involved in local acute inflammatory response %WikiPathways_20190910%WP4493%Homo sapiens	8/1559	17/12465	0.000502063453940715	0.00139902723803984	0.000700801530578017	3383/3552/3569/3676/3688/3689/3827/7124	8
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	8/1559	17/12465	0.000502063453940715	0.00139902723803984	0.000700801530578017	324/8312/1499/2932/5515/5516/5518/5519	8
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	47/1559	232/12465	0.000504354427055889	0.00140305308734675	0.000702818161333621	207/208/324/8312/857/79577/57680/1387/1457/1459/1499/8452/22943/2033/7855/2932/3065/83999/51176/4040/4609/5515/5516/5518/5519/5716/10197/6233/6422/6423/6657/6659/83595/6662/6934/7015/7088/7311/7314/7316/7471/89780/54361/7474/7483/331/7534	47
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	6/1559	10/12465	0.000508114299943224	0.00140408918217644	0.000703337162552989	6885/6233/7189/7311/7314/7316	6
REACTOME_MAPK3_ERK1_ACTIVATION	REACTOME_MAPK3_ERK1_ACTIVATION	6/1559	10/12465	0.000508114299943224	0.00140408918217644	0.000703337162552989	983/3569/3570/3572/3717/5595	6
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	6/1559	10/12465	0.000508114299943224	0.00140408918217644	0.000703337162552989	1387/2033/2308/2309/23411/10628	6
REACTOME_SIGNAL_ATTENUATION	REACTOME_SIGNAL_ATTENUATION	6/1559	10/12465	0.000508114299943224	0.00140408918217644	0.000703337162552989	3630/8660/5594/5595/6464/6654	6
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	9/1559	21/12465	0.000524167585534064	0.00144363763590611	0.000723147796793804	867/3082/5770/5771/6233/30011/7311/7314/7316	9
REACTOME_SHC_MEDIATED_CASCADE:FGFR1	REACTOME_SHC_MEDIATED_CASCADE:FGFR1	9/1559	21/12465	0.000524167585534064	0.00144363763590611	0.000723147796793804	2255/26281/2249/2253/2260/3265/3845/6464/6654	9
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	16/1559	53/12465	0.000526387742173911	0.00144734805393755	0.000725006421533065	367/2099/5469/9971/7101/2908/4929/8013/5467/5468/5914/5915/5916/7067/7068/7421	16
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	29/1559	124/12465	0.00055486651883016	0.00152312696725233	0.000762965638475072	192670/8535/1019/1029/1032/1869/1870/1871/3456/3725/6416/5608/5609/4217/9448/5594/1432/5595/5599/5601/4193/4194/6233/7027/7029/7157/7311/7314/7316	29
Nuclear Receptors%WikiPathways_20190910%WP170%Homo sapiens	Nuclear Receptors%WikiPathways_20190910%WP170%Homo sapiens	13/1559	39/12465	0.000606821788884548	0.00166299260491005	0.00083302721431911	367/2099/7101/2908/4929/5467/5468/5914/5915/5916/7067/7068/7421	13
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	11/1559	30/12465	0.000635685967770686	0.00173635475216441	0.000869775823412939	847/2308/2309/3065/3066/3630/2908/10891/25942/4088/6648	11
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	11/1559	30/12465	0.000635685967770686	0.00173635475216441	0.000869775823412939	207/208/2033/3065/3066/3622/84289/5608/5300/5371/7157	11
Hedgehog Signaling Pathway%WikiPathways_20190910%WP4249%Homo sapiens	Hedgehog Signaling Pathway%WikiPathways_20190910%WP4249%Homo sapiens	14/1559	44/12465	0.000645052099472667	0.00175615169281721	0.000879692518337109	408/409/596/894/8452/2619/2736/2737/64399/3549/4036/6469/6608/8405	14
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER	14/1559	44/12465	0.000645052099472667	0.00175615169281721	0.000879692518337109	3065/4609/142/6233/5054/6498/4088/22938/7027/7029/7311/7314/7316/7323	14
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	10/1559	26/12465	0.000723225922795235	0.00196575177048279	0.000984685510069785	5499/23645/6233/4088/7040/7046/7048/7311/7314/7316	10
REACTOME_INTERLEUKIN_15_SIGNALING	REACTOME_INTERLEUKIN_15_SIGNALING	7/1559	14/12465	0.000727419280306542	0.00197068818096119	0.000987158259652325	3560/3718/6464/6654/6655/6774/6777	7
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	7/1559	14/12465	0.000727419280306542	0.00197068818096119	0.000987158259652325	1387/2033/3456/9641/3661/3665/7187	7
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	12/1559	35/12465	0.00073417507984769	0.00198574597453095	0.000994701018287675	100/695/916/958/959/8517/3575/3718/3932/5788/5896/7374	12
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE	38/1559	180/12465	0.000745457302483248	0.00201297753667301	0.00100834186809409	317/581/27113/627/836/841/842/1385/10488/90993/1387/54205/2033/2876/2902/3065/3066/3092/3064/55081/3708/4719/4722/5436/5468/10891/5481/5978/25942/291/292/293/6647/6648/7052/7157/7416/7417	38
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	23/1559	92/12465	0.000757014722235831	0.0020408624544179	0.00102230999716572	88/8874/815/817/1385/2066/2902/2903/3265/3845/5594/5595/4137/4747/5170/9647/5562/5563/5924/6195/6196/6197/6714	23
NAD+ biosynthetic pathways%WikiPathways_20190910%WP3645%Homo sapiens	NAD+ biosynthetic pathways%WikiPathways_20190910%WP3645%Homo sapiens	9/1559	22/12465	0.000789309306289043	0.00211759681201818	0.00106074781581001	952/3620/64802/142/10038/23411/22933/23409/23408	9
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	9/1559	22/12465	0.000789309306289043	0.00211759681201818	0.00106074781581001	983/1869/5515/5516/5518/5519/5925/7027/7029	9
Type II diabetes mellitus%WikiPathways_20190910%WP1584%Homo sapiens	Type II diabetes mellitus%WikiPathways_20190910%WP1584%Homo sapiens	9/1559	22/12465	0.000789309306289043	0.00211759681201818	0.00106074781581001	9370/3551/5594/5599/2475/3651/5580/5590/7124	9
Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells%WikiPathways_20190910%WP4301%Homo sapiens	Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells%WikiPathways_20190910%WP4301%Homo sapiens	8/1559	18/12465	0.000805149426106613	0.0021427572206818	0.00107335118222205	369/673/3265/3845/5594/5595/10015/5894	8
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	8/1559	18/12465	0.000805149426106613	0.0021427572206818	0.00107335118222205	1385/2903/3065/3066/4204/4851/5770/25942	8
REACTOME_SHC_MEDIATED_CASCADE:FGFR3	REACTOME_SHC_MEDIATED_CASCADE:FGFR3	8/1559	18/12465	0.000805149426106613	0.0021427572206818	0.00107335118222205	26281/2249/2253/2261/3265/3845/6464/6654	8
Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds%WikiPathways_20190910%WP3664%Homo sapiens	Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds%WikiPathways_20190910%WP3664%Homo sapiens	8/1559	18/12465	0.000805149426106613	0.0021427572206818	0.00107335118222205	324/8312/1499/2932/51176/4035/6424/7471	8
TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition%WikiPathways_20190910%WP3859%Homo sapiens	TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition%WikiPathways_20190910%WP3859%Homo sapiens	8/1559	18/12465	0.000805149426106613	0.0021427572206818	0.00107335118222205	207/3397/5594/5595/4088/6615/6591/7040	8
Calcium Regulation in the Cardiac Cell%WikiPathways_20190910%WP536%Homo sapiens	Calcium Regulation in the Cardiac Cell%WikiPathways_20190910%WP536%Homo sapiens	33/1559	151/12465	0.000866992541779486	0.00230364364466408	0.00115394250246966	148/309/408/409/811/815/817/2697/10804/2771/2773/2782/2792/2869/3708/3745/5578/5579/5580/5581/5582/5583/5588/5590/5587/6262/2810/7529/7531/7532/7533/10971/7534	33
REACTOME_EGFR_DOWNREGULATION	REACTOME_EGFR_DOWNREGULATION	11/1559	31/12465	0.000875136893655186	0.00232156315148848	0.00116291875215822	8874/685/867/998/1956/6233/30011/10253/7311/7314/7316	11
Interleukin-1 Induced Activation of NF-kappa-B%WikiPathways_20190910%WP3656%Homo sapiens	Interleukin-1 Induced Activation of NF-kappa-B%WikiPathways_20190910%WP3656%Homo sapiens	6/1559	11/12465	0.000999615527135089	0.00263073419680949	0.00131778889040866	3552/3654/4790/5590/8878/7189	6
REACTOME_IRAK4_DEFICIENCY_TLR2_4	REACTOME_IRAK4_DEFICIENCY_TLR2_4	6/1559	11/12465	0.000999615527135089	0.00263073419680949	0.00131778889040866	695/929/23643/4615/7097/7099	6
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	6/1559	11/12465	0.000999615527135089	0.00263073419680949	0.00131778889040866	91/130399/10637/7044/4838/6997	6
REACTOME_SIGNALING_BY_LEPTIN	REACTOME_SIGNALING_BY_LEPTIN	6/1559	11/12465	0.000999615527135089	0.00263073419680949	0.00131778889040866	8660/3717/3952/9021/6774/6777	6
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	6/1559	11/12465	0.000999615527135089	0.00263073419680949	0.00131778889040866	9641/8517/4792/51588/5970/10210	6
REACTOME_OPIOID_SIGNALLING	REACTOME_OPIOID_SIGNALLING	22/1559	89/12465	0.00114688018645838	0.00301327570995223	0.00150941180569635	815/817/1020/1385/2771/2773/2782/2792/3708/5594/5136/5153/5499/5515/5516/5518/5519/5533/5534/5578/5580/5582	22
Hippo-Yap signaling pathway%WikiPathways_20190910%WP4537%Homo sapiens	Hippo-Yap signaling pathway%WikiPathways_20190910%WP4537%Homo sapiens	9/1559	23/12465	0.00115405915308786	0.00301327570995223	0.00150941180569635	3627/9113/26524/9448/10397/4771/60485/6788/10971	9
REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY	REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY	9/1559	23/12465	0.00115405915308786	0.00301327570995223	0.00150941180569635	3065/142/6233/6498/4088/7311/7314/7316/7323	9
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	9/1559	23/12465	0.00115405915308786	0.00301327570995223	0.00150941180569635	2255/26281/2249/2253/2260/10818/3265/3845/6654	9
REACTOME_SHC_MEDIATED_CASCADE:FGFR2	REACTOME_SHC_MEDIATED_CASCADE:FGFR2	9/1559	23/12465	0.00115405915308786	0.00301327570995223	0.00150941180569635	2255/26281/2249/2253/2263/3265/3845/6464/6654	9
REACTOME_G_PROTEIN_BETA:GAMMA_SIGNALLING	REACTOME_G_PROTEIN_BETA:GAMMA_SIGNALLING	11/1559	32/12465	0.0011846053486386	0.0030833212999102	0.00154449908299736	207/208/9459/695/998/2782/2792/5058/5170/5294/387	11
REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	11/1559	32/12465	0.0011846053486386	0.0030833212999102	0.00154449908299736	3065/4609/6233/5054/4088/22938/7027/7029/7311/7314/7316	11
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	7/1559	15/12465	0.00121731556881736	0.00316349406441877	0.0015846592704123	51428/3661/6233/22954/7311/7314/7316	7
Overview of nanoparticle effects%WikiPathways_20190910%WP3287%Homo sapiens	Overview of nanoparticle effects%WikiPathways_20190910%WP3287%Homo sapiens	8/1559	19/12465	0.00123930767927425	0.00320557274919923	0.00160573734944968	581/596/3162/3569/5293/5743/5747/7124	8
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	8/1559	19/12465	0.00123930767927425	0.00320557274919923	0.00160573734944968	3672/3688/5788/10507/9037/57556/54209/7305	8
Simplified Depiction of MYD88 Distinct Input-Output Pathway%WikiPathways_20190910%WP3877%Homo sapiens	Simplified Depiction of MYD88 Distinct Input-Output Pathway%WikiPathways_20190910%WP3877%Homo sapiens	8/1559	19/12465	0.00123930767927425	0.00320557274919923	0.00160573734944968	3552/3654/3725/4615/4790/7097/7099/7189	8
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	21/1559	84/12465	0.00126039421856856	0.00325503678253376	0.00163051490154221	324/8312/1499/8454/2932/3065/51176/4609/5515/5516/5518/5519/5716/10197/6233/6934/7088/166/7311/7314/7316	21
Initiation of transcription and translation elongation at the HIV-1 LTR%WikiPathways_20190910%WP3414%Homo sapiens	Initiation of transcription and translation elongation at the HIV-1 LTR%WikiPathways_20190910%WP3414%Homo sapiens	12/1559	37/12465	0.00128418580358824	0.00331132202542661	0.00165870933785893	1387/2033/3065/3066/8841/9759/4776/4790/4792/5533/5534/5970	12
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	13/1559	42/12465	0.00133068939627706	0.00342590530904871	0.00171610646234489	207/208/1387/2033/2255/2308/6928/3375/3630/4760/4851/3651/22938	13
Notch Signaling%WikiPathways_20190910%WP268%Homo sapiens	Notch Signaling%WikiPathways_20190910%WP268%Homo sapiens	14/1559	47/12465	0.00133591306747983	0.00343402149749079	0.00172017202813804	6868/51107/83464/1387/28514/3065/3066/3714/23385/4851/4853/5663/5664/171558	14
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION	22/1559	90/12465	0.0013422144595048	0.00344487859730488	0.00172561057283573	983/1956/2697/2771/2773/3265/3357/3708/3845/1902/5607/5594/5595/5598/5159/5578/5579/5582/5894/6654/6655/6714	22
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	43/1559	218/12465	0.001491786501946	0.00382284701735158	0.00191494273169348	25/998/8453/6387/7852/1630/3670/8022/89884/4690/8440/8829/9423/5058/5062/5063/10298/57144/56924/5578/5716/10197/387/10921/6091/6092/6134/6135/6154/6233/51065/6188/6189/6194/6201/9353/6586/6654/6655/6714/7311/7314/7316	43
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	15/1559	53/12465	0.00162010311559878	0.00414526383589934	0.00207644795030448	10987/8451/1642/2033/2068/2071/2074/4331/5436/6233/7311/7314/7316/7507/91603	15
