ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	8/627	33/12465	0.000177584075691536	0.00103501791754981	0.00070841083729671	1215/1991/3818/64386/4314/4317/4318/7076	8
MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ%WikiPathways_20190910%WP3849%Homo sapiens	MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ%WikiPathways_20190910%WP3849%Homo sapiens	5/627	12/12465	0.000186769652693529	0.00107929016322473	0.000738712668884148	1147/3551/8517/4790/4792	5
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	5/627	12/12465	0.000186769652693529	0.00107929016322473	0.000738712668884148	2056/3717/4067/5293/5294	5
REACTOME_INTERFERON_GAMMA_SIGNALING	REACTOME_INTERFERON_GAMMA_SIGNALING	14/627	93/12465	0.000213969344342189	0.00123123037973175	0.000842707096584091	960/4261/115362/3133/3383/3458/3459/3661/3717/5580/5724/5771/9021/7412	14
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	7/627	26/12465	0.000223970481476978	0.0012833414086318	0.000878374128999208	26060/929/23643/148022/353376/7099/8717	7
Cardiac Progenitor Differentiation%WikiPathways_20190910%WP2406%Homo sapiens	Cardiac Progenitor Differentiation%WikiPathways_20190910%WP2406%Homo sapiens	10/627	53/12465	0.00026431668869132	0.00150815992959165	0.00103224960687499	7852/3479/3630/3670/3815/1432/91807/4851/140885/7040	10
Notch Signaling Pathway%WikiPathways_20190910%WP61%Homo sapiens	Notch Signaling Pathway%WikiPathways_20190910%WP61%Homo sapiens	11/627	63/12465	0.000269556557014134	0.00153162261265772	0.00104830847761938	207/2625/3091/83737/3717/4137/4790/4851/5663/3516/6774	11
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	8/627	35/12465	0.00027539270323033	0.00155179788791198	0.00106211730488046	100/29760/695/958/959/4261/8517/5788	8
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES	8/627	35/12465	0.00027539270323033	0.00155179788791198	0.00106211730488046	712/727/6352/3552/3553/3569/4851/6647	8
Neural Crest Cell Migration in Cancer%WikiPathways_20190910%WP4565%Homo sapiens	Neural Crest Cell Migration in Cancer%WikiPathways_20190910%WP4565%Homo sapiens	9/627	44/12465	0.000283097047547741	0.00158861896929683	0.00108731923873273	207/2353/3725/4317/4318/5293/5294/5879/6774	9
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	5/627	13/12465	0.000290981672245313	0.00161947996274236	0.00110844183171964	177/351/3146/6283/6288	5
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	5/627	13/12465	0.000290981672245313	0.00161947996274236	0.00110844183171964	1540/7124/7128/7132/8717	5
Apoptosis-related network due to altered Notch3 in ovarian cancer%WikiPathways_20190910%WP2864%Homo sapiens	Apoptosis-related network due to altered Notch3 in ovarian cancer%WikiPathways_20190910%WP2864%Homo sapiens	10/627	54/12465	0.000310020648277302	0.00171840016473705	0.00117614707810465	207/348/351/2113/2149/4790/8767/9021/7057/7124	10
Initiation of transcription and translation elongation at the HIV-1 LTR%WikiPathways_20190910%WP3414%Homo sapiens	Initiation of transcription and translation elongation at the HIV-1 LTR%WikiPathways_20190910%WP3414%Homo sapiens	8/627	37/12465	0.000413323447587354	0.00227244227458958	0.00155535735870289	9759/10014/9734/4775/4776/4790/4792/5970	8
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	8/627	37/12465	0.000413323447587354	0.00227244227458958	0.00155535735870289	1535/1536/2876/2950/50507/7001/25824/6647	8
REACTOME_REGULATION_OF_IFNG_SIGNALING	REACTOME_REGULATION_OF_IFNG_SIGNALING	5/627	14/12465	0.000433990974515979	0.00237039836716468	0.00162240272708039	3458/3459/3717/5771/9021	5
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	21/627	186/12465	0.000436376724441214	0.00237039836716468	0.00162240272708039	695/1147/2207/2353/3551/8517/3725/27040/4067/2206/4775/4790/4792/5588/5682/5687/5692/5879/10125/5970/6850	21
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	21/627	186/12465	0.000436376724441214	0.00237039836716468	0.00162240272708039	718/4345/131450/958/959/975/10225/2213/3133/3383/3683/3689/10219/353514/259197/6614/89790/54210/54209/7305/7412	21
Neovascularisation processes%WikiPathways_20190910%WP4331%Homo sapiens	Neovascularisation processes%WikiPathways_20190910%WP4331%Homo sapiens	6/627	21/12465	0.000448179572078869	0.00242481218678528	0.00165964588863762	207/7852/3815/4318/4086/4088	6
REACTOME_DAP12_SIGNALING	REACTOME_DAP12_SIGNALING	7/627	29/12465	0.00046587898531493	0.00251057008753046	0.00171834228919417	695/3133/27040/5879/6850/54209/7305	7
PPAR signaling pathway%WikiPathways_20190910%WP3942%Homo sapiens	PPAR signaling pathway%WikiPathways_20190910%WP3942%Homo sapiens	11/627	67/12465	0.000468775002440159	0.00251619151507406	0.00172218983629982	9370/335/336/948/2167/4023/10062/4973/5465/5467/5468	11
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS	9/627	47/12465	0.000475575239193571	0.00254264242057035	0.00174029397516752	9370/3551/3630/5293/5294/5580/5590/9021/7124	9
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY	14/627	101/12465	0.000511182450231021	0.00272229712711265	0.00186325739341173	107/113/114/1956/3725/5606/5603/1432/5598/5320/26279/30814/100137049/5580	14
Matrix Metalloproteinases%WikiPathways_20190910%WP129%Homo sapiens	Matrix Metalloproteinases%WikiPathways_20190910%WP129%Homo sapiens	7/627	30/12465	0.00058162390370735	0.003073327864726	0.00210351794787463	64386/56547/4314/4317/4318/7076/7124	7
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	7/627	30/12465	0.00058162390370735	0.003073327864726	0.00210351794787463	2099/9759/10062/9971/5465/5468/6095	7
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY	11/627	69/12465	0.000607408683445799	0.00319713562836975	0.00218825731327067	9370/335/336/948/2167/4023/10062/4973/5465/5467/5468	11
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH	20/627	178/12465	0.000630180504397166	0.00330002864798955	0.00225868172713338	207/26060/329/330/929/3146/3148/23643/4137/5580/5588/5682/5687/5692/6774/148022/353376/7099/8717/331	20
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	15/627	115/12465	0.000631816972369132	0.00330002864798955	0.00225868172713338	107/113/114/135/136/185/10203/91807/5320/26279/30814/100137049/5580/5588/5739	15
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	12/627	81/12465	0.000690221815632151	0.00359126906371058	0.00245801921033753	1147/3551/8517/4775/4790/4792/5682/5687/5692/10125/5966/5970	12
REACTOME_DAP12_INTERACTIONS	REACTOME_DAP12_INTERACTIONS	8/627	40/12465	0.00072068706449565	0.00373546959383623	0.00255671626335741	695/3133/27040/5879/6850/54210/54209/7305	8
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE	8/627	41/12465	0.000856584425302611	0.00442297205156253	0.00302727255370104	940/3133/3458/3552/3553/3558/3569/7124	8
Osteoclast Signaling%WikiPathways_20190910%WP12%Homo sapiens	Osteoclast Signaling%WikiPathways_20190910%WP12%Homo sapiens	5/627	16/12465	0.000870622591845667	0.00444475744258051	0.00304218341353274	54/8111/6696/8792/8600	5
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	5/627	16/12465	0.000870622591845667	0.00444475744258051	0.00304218341353274	1147/3551/8517/4790/79155	5
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	5/627	16/12465	0.000870622591845667	0.00444475744258051	0.00304218341353274	134/135/136/140/2840	5
Ovarian Infertility Genes%WikiPathways_20190910%WP34%Homo sapiens	Ovarian Infertility Genes%WikiPathways_20190910%WP34%Homo sapiens	7/627	32/12465	0.000881051319357894	0.00448115240332592	0.00306709369206789	472/658/1051/1588/5732/4088/7784	7
Angiogenesis%WikiPathways_20190910%WP1539%Homo sapiens	Angiogenesis%WikiPathways_20190910%WP1539%Homo sapiens	6/627	24/12465	0.000977108944140318	0.00493276559904294	0.00337619721258423	207/3091/1432/4318/4086/7010	6
Cancer immunotherapy by PD-1 blockade%WikiPathways_20190910%WP4585%Homo sapiens	Cancer immunotherapy by PD-1 blockade%WikiPathways_20190910%WP4585%Homo sapiens	6/627	24/12465	0.000977108944140318	0.00493276559904294	0.00337619721258423	3458/3725/4775/4776/4790/6774	6
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	13/627	96/12465	0.00100169945830861	0.00503817727549293	0.00344834550365108	207/2213/3055/27040/4067/5293/5294/100137049/5580/5788/5879/8877/6850	13
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE	9/627	52/12465	0.00102636749289151	0.00514319946622388	0.00352022721391806	940/958/959/3133/3440/3586/3558/3565/3567	9
REACTOME_CHYLOMICRON_REMODELING	REACTOME_CHYLOMICRON_REMODELING	4/627	10/12465	0.00104390437649306	0.0051738034426189	0.00354117389336679	335/336/348/4023	4
REACTOME_MAPK3_ERK1_ACTIVATION	REACTOME_MAPK3_ERK1_ACTIVATION	4/627	10/12465	0.00104390437649306	0.0051738034426189	0.00354117389336679	3569/3570/3572/3717	4
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	4/627	10/12465	0.00104390437649306	0.0051738034426189	0.00354117389336679	50943/3458/3558/3559	4
Hematopoietic Stem Cell Differentiation%WikiPathways_20190910%WP2849%Homo sapiens	Hematopoietic Stem Cell Differentiation%WikiPathways_20190910%WP2849%Homo sapiens	10/627	63/12465	0.00110240268467932	0.00544386489379826	0.00372601558113624	4261/1435/7852/2056/2353/3552/3553/3567/3569/4851	10
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	9/627	53/12465	0.00118224152102337	0.00575698048183706	0.00394032537436022	2876/5606/5603/1432/5879/6647/7124/7132/7133	9
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	9/627	53/12465	0.00118224152102337	0.00575698048183706	0.00394032537436022	2099/9572/9975/10062/9971/5465/5467/5468/6095	9
Metabolic pathway of LDL, HDL and TG, including diseases%WikiPathways_20190910%WP4522%Homo sapiens	Metabolic pathway of LDL, HDL and TG, including diseases%WikiPathways_20190910%WP4522%Homo sapiens	5/627	17/12465	0.00118276697675445	0.00575698048183706	0.00394032537436022	335/336/348/3949/4023	5
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	5/627	17/12465	0.00118276697675445	0.00575698048183706	0.00394032537436022	1270/3572/3717/5008/9180	5
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	14/627	110/12465	0.00120870065994512	0.00586219820073382	0.00401234091252458	207/940/1956/2099/3082/3556/9173/90865/3630/3815/4615/118788/5293/5879	14
Insulin Signaling%WikiPathways_20190910%WP481%Homo sapiens	Insulin Signaling%WikiPathways_20190910%WP481%Homo sapiens	18/627	161/12465	0.00122442921788135	0.00591734831986786	0.0040500880291786	207/2353/3551/3725/5606/5603/1432/5598/5293/5294/5580/5588/5590/5879/8986/9252/8773/9021	18
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	28/627	302/12465	0.00133298446068672	0.00640688663599729	0.0043851491354047	107/113/114/207/814/940/1147/1956/2099/10014/3082/3556/9173/90865/3630/3725/3815/4615/118788/5293/5468/5580/5682/5687/5692/5879/253260/331	28
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	20/627	189/12465	0.00133516120617616	0.00640688663599729	0.0043851491354047	4363/54/207/335/336/348/683/5169/2350/3339/3949/4023/4035/10135/4907/143/5740/5743/6382/8876	20
EPO Receptor Signaling%WikiPathways_20190910%WP581%Homo sapiens	EPO Receptor Signaling%WikiPathways_20190910%WP581%Homo sapiens	6/627	26/12465	0.00153396963664751	0.0073349674879131	0.00502036763958396	207/2056/3717/5294/5788/6774	6
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	7/627	35/12465	0.00154413283515359	0.00735765750925815	0.00503589766737071	2207/27040/4067/5294/5590/5879/6850	7
NAD metabolism, sirtuins and aging%WikiPathways_20190910%WP3630%Homo sapiens	NAD metabolism, sirtuins and aging%WikiPathways_20190910%WP3630%Homo sapiens	4/627	11/12465	0.00157548263233866	0.00742883824554132	0.00508461682878303	3091/10135/4790/5468	4
REACTOME_INTERLEUKIN_27_SIGNALING	REACTOME_INTERLEUKIN_27_SIGNALING	4/627	11/12465	0.00157548263233866	0.00742883824554132	0.00508461682878303	246778/3572/3717/6774	4
REACTOME_SIGNALING_BY_LEPTIN	REACTOME_SIGNALING_BY_LEPTIN	4/627	11/12465	0.00157548263233866	0.00742883824554132	0.00508461682878303	3717/3952/9021/6774	4
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE	14/627	114/12465	0.00171095948684458	0.00803973350565724	0.00550273985388369	712/718/719/720/721/727/728/27202/975/1191/1401/1991/2147/4153	14
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	18/627	166/12465	0.00173470059790041	0.00812318417913364	0.00555985708873344	29760/695/1147/3551/8517/4067/4775/4790/4792/118788/5293/5682/5687/5692/10125/5966/5970/6850	18
REACTOME_PEPTIDE_HORMONE_METABOLISM	REACTOME_PEPTIDE_HORMONE_METABOLISM	12/627	90/12465	0.00177231736725208	0.00827081438050972	0.00566090155646081	59272/183/1215/338557/51738/3479/3630/3670/9314/3952/7941/7349	12
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	10/627	67/12465	0.0017864185656235	0.0083080699045093	0.0056864008415485	1147/3551/8517/4790/4792/5682/5687/5692/5966/5970	10
Selenium Metabolism and Selenoproteins%WikiPathways_20190910%WP28%Homo sapiens	Selenium Metabolism and Selenoproteins%WikiPathways_20190910%WP28%Homo sapiens	8/627	46/12465	0.00187519693900944	0.00869118581288337	0.00594862186867376	2353/2876/2879/3725/4780/4790/5970/55829	8
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	6/627	27/12465	0.00188956942109977	0.00872801113555607	0.0059738267054461	3558/3559/3567/3568/3717/5293	6
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	5/627	19/12465	0.00204423430733547	0.00941040742156462	0.00644088811196152	246/240/2053/2879/5743	5
REACTOME_INTERLEUKIN_12_SIGNALING	REACTOME_INTERLEUKIN_12_SIGNALING	8/627	47/12465	0.00216229882615116	0.00992027637132862	0.00678986437941491	3458/3586/3593/3717/4282/27250/6647/6845	8
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION	27/627	298/12465	0.00224501214946447	0.0102406695278902	0.00700915525395477	8314/329/330/1540/2099/2625/3091/8517/90865/4792/4798/114548/10392/64127/5423/5682/5687/5692/8767/4086/4088/7040/7128/10318/79155/79931/11274	27
Nanoparticle triggered regulated necrosis%WikiPathways_20190910%WP2513%Homo sapiens	Nanoparticle triggered regulated necrosis%WikiPathways_20190910%WP2513%Homo sapiens	4/627	12/12465	0.00226983912216123	0.0102406695278902	0.00700915525395477	148022/7124/7132/8717	4
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	4/627	12/12465	0.00226983912216123	0.0102406695278902	0.00700915525395477	960/3373/8692/8372	4
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	4/627	12/12465	0.00226983912216123	0.0102406695278902	0.00700915525395477	3661/29110/148022/7098	4
TFs Regulate miRNAs related to cardiac hypertrophy%WikiPathways_20190910%WP1559%Homo sapiens	TFs Regulate miRNAs related to cardiac hypertrophy%WikiPathways_20190910%WP1559%Homo sapiens	4/627	12/12465	0.00226983912216123	0.0102406695278902	0.00700915525395477	207/4790/6774/7040	4
REACTOME_SIGNALING_BY_VEGF	REACTOME_SIGNALING_BY_VEGF	13/627	105/12465	0.00229384032541233	0.0103146859665892	0.00705981529222406	207/558/1003/1535/1536/5603/1432/9261/5580/5590/5879/253260/8877	13
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	6/627	28/12465	0.00230419802123846	0.0103270657189499	0.00706828852789147	4049/7132/7133/7293/8600/7292	6
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	38/627	468/12465	0.0024180382216786	0.0108016312665774	0.00739310162653116	116/135/207/348/558/1003/1215/1535/1536/1956/2099/2335/3082/3479/3630/83737/3673/3717/3815/4067/5603/1432/5598/9261/4318/5580/5590/5663/5771/5879/253260/9252/8877/6696/6774/10312/7057/54106	38
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	8/627	48/12465	0.00248282792266449	0.0110185631339163	0.00754157913901873	335/336/348/3339/3949/4023/4035/6382	8
Translation inhibitors in chronically activated PDGFRA cells%WikiPathways_20190910%WP4566%Homo sapiens	Translation inhibitors in chronically activated PDGFRA cells%WikiPathways_20190910%WP4566%Homo sapiens	8/627	48/12465	0.00248282792266449	0.0110185631339163	0.00754157913901873	207/5606/1432/27250/5294/5580/8986/9252	8
T-Cell Receptor and Co-stimulatory Signaling%WikiPathways_20190910%WP2583%Homo sapiens	T-Cell Receptor and Co-stimulatory Signaling%WikiPathways_20190910%WP2583%Homo sapiens	6/627	29/12465	0.00278375950887068	0.0122829325146799	0.00840696799508744	207/940/3558/4790/4792/10125	6
TGF-beta Signaling Pathway%WikiPathways_20190910%WP366%Homo sapiens	TGF-beta Signaling Pathway%WikiPathways_20190910%WP366%Homo sapiens	15/627	133/12465	0.00278581974559749	0.0122829325146799	0.00840696799508744	207/351/2113/2335/2353/50943/83737/3673/3725/5606/1432/5879/4088/7040/7057	15
Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	9/627	60/12465	0.0028860519190269	0.0126836844855616	0.00868125990291519	207/695/2353/3717/3815/4067/1432/4137/6774	9
Nuclear Receptors%WikiPathways_20190910%WP170%Homo sapiens	Nuclear Receptors%WikiPathways_20190910%WP170%Homo sapiens	7/627	39/12465	0.00296751429695023	0.0129996271459949	0.00889750466623787	2099/9975/10062/5465/5467/5468/6095	7
Estrogen Receptor Pathway%WikiPathways_20190910%WP2881%Homo sapiens	Estrogen Receptor Pathway%WikiPathways_20190910%WP2881%Homo sapiens	4/627	13/12465	0.00314933132212386	0.0136203564823064	0.00932235855660531	2099/3725/5465/6774	4
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	4/627	13/12465	0.00314933132212386	0.0136203564823064	0.00932235855660531	3551/4790/4792/5970	4
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	4/627	13/12465	0.00314933132212386	0.0136203564823064	0.00932235855660531	7098/51284/51311/54106	4
Transcriptional cascade regulating adipogenesis%WikiPathways_20190910%WP4211%Homo sapiens	Transcriptional cascade regulating adipogenesis%WikiPathways_20190910%WP4211%Homo sapiens	4/627	13/12465	0.00314933132212386	0.0136203564823064	0.00932235855660531	1050/1051/2625/5468	4
REACTOME_CD209_DC_SIGN_SIGNALING	REACTOME_CD209_DC_SIGN_SIGNALING	5/627	21/12465	0.00329113059966885	0.0141884296963502	0.00971117232918162	4067/4790/5970/5971/9252	5
Extracellular vesicle-mediated signaling in recipient cells%WikiPathways_20190910%WP2870%Homo sapiens	Extracellular vesicle-mediated signaling in recipient cells%WikiPathways_20190910%WP2870%Homo sapiens	6/627	30/12465	0.00333429341016152	0.0143290204145549	0.0098073986714611	207/1956/3082/4088/7040/7474	6
PDGF Pathway%WikiPathways_20190910%WP2526%Homo sapiens	PDGF Pathway%WikiPathways_20190910%WP2526%Homo sapiens	7/627	40/12465	0.00344411401292544	0.0147542802194093	0.0100984647963246	1147/2353/3725/4790/4792/5879/6774	7
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER	9/627	62/12465	0.00362335907614545	0.0154733384446715	0.010590619212964	207/26060/2353/3725/5293/5294/5879/4088/7040	9
Chromosomal and microsatellite instability in colorectal cancer %WikiPathways_20190910%WP4216%Homo sapiens	Chromosomal and microsatellite instability in colorectal cancer %WikiPathways_20190910%WP4216%Homo sapiens	10/627	74/12465	0.00377901820000201	0.0160874818670932	0.0110109654202335	207/26060/2353/3725/5743/5879/5966/4088/29110/7040	10
Cell migration and invasion through p75NTR%WikiPathways_20190910%WP4561%Homo sapiens	Cell migration and invasion through p75NTR%WikiPathways_20190910%WP4561%Homo sapiens	6/627	31/12465	0.00396194190327128	0.0166573284973449	0.0114009929952372	207/3725/4317/4318/5879/6774	6
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling%WikiPathways_20190910%WP3850%Homo sapiens	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling%WikiPathways_20190910%WP3850%Homo sapiens	6/627	31/12465	0.00396194190327128	0.0166573284973449	0.0114009929952372	207/3479/4790/5294/4088/7132	6
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	6/627	31/12465	0.00396194190327128	0.0166573284973449	0.0114009929952372	2353/3725/1432/5598/9261/9252	6
REACTOME_NICOTINATE_METABOLISM	REACTOME_NICOTINATE_METABOLISM	6/627	31/12465	0.00396194190327128	0.0166573284973449	0.0114009929952372	683/10135/4907/143/5740/5743	6
Complement Activation%WikiPathways_20190910%WP545%Homo sapiens	Complement Activation%WikiPathways_20190910%WP545%Homo sapiens	5/627	22/12465	0.00408549800205906	0.0169666858923431	0.0116127305192923	712/718/720/721/727	5
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	5/627	22/12465	0.00408549800205906	0.0169666858923431	0.0116127305192923	8517/3656/10392/64127/8767	5
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	5/627	22/12465	0.00408549800205906	0.0169666858923431	0.0116127305192923	29760/3055/4067/5293/6850	5
Type II diabetes mellitus%WikiPathways_20190910%WP1584%Homo sapiens	Type II diabetes mellitus%WikiPathways_20190910%WP1584%Homo sapiens	5/627	22/12465	0.00408549800205906	0.0169666858923431	0.0116127305192923	9370/3551/5580/5590/7124	5
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	4/627	14/12465	0.004235467461167	0.0175358683300756	0.0120023034923314	4615/51284/51311/54106	4
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	15/627	140/12465	0.00454585593243246	0.0187637457636574	0.012842715688171	101/960/1215/1991/2335/3339/3818/64386/4314/4317/4318/5663/80274/6696/7076	15
Monoamine Transport%WikiPathways_20190910%WP727%Homo sapiens	Monoamine Transport%WikiPathways_20190910%WP727%Homo sapiens	6/627	32/12465	0.00467291665340514	0.0192297600464369	0.0131616759328764	135/183/3553/3554/1432/7124	6
Glutathione metabolism%WikiPathways_20190910%WP100%Homo sapiens	Glutathione metabolism%WikiPathways_20190910%WP100%Homo sapiens	5/627	23/12465	0.00500785852337138	0.0204839514299347	0.0140200985292864	2678/728441/2687/2876/2879	5
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	5/627	23/12465	0.00500785852337138	0.0204839514299347	0.0140200985292864	11221/3569/3570/3572/3717	5
DNA Damage Response (only ATM dependent)%WikiPathways_20190910%WP710%Homo sapiens	DNA Damage Response (only ATM dependent)%WikiPathways_20190910%WP710%Homo sapiens	13/627	115/12465	0.00508437162406491	0.0207344644609014	0.0141915604363816	207/472/604/3146/3725/3949/4790/5293/5294/5879/4088/7040/7474	13
