ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
Prolactin Signaling Pathway%WikiPathways_20190910%WP2037%Homo sapiens	Prolactin Signaling Pathway%WikiPathways_20190910%WP2037%Homo sapiens	11/678	76/12465	0.0025736446176269	0.00768970030169591	0.00423461199221187	207/836/867/2885/5594/1432/5595/4609/5058/5295/5781	11	ann_GO0006974.txt.txt
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN	9/678	55/12465	0.00264866387595782	0.00787561650073449	0.00433699348110053	8313/5716/10213/23198/6233/7979/7311/7314/7316	9	ann_GO0006974.txt.txt
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	9/678	55/12465	0.00264866387595782	0.00787561650073449	0.00433699348110053	2033/4193/5716/10213/6233/7979/7311/7314/7316	9	ann_GO0006974.txt.txt
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	20/678	186/12465	0.00275893144615258	0.00818372195232249	0.00450666290760245	2885/8517/4067/5594/5595/4773/5058/5295/5716/10213/23198/6233/7979/7189/7311/7314/7316/7334/7335/10451	20	ann_GO0006974.txt.txt
Follicle Stimulating Hormone (FSH) signaling pathway%WikiPathways_20190910%WP2035%Homo sapiens	Follicle Stimulating Hormone (FSH) signaling pathway%WikiPathways_20190910%WP2035%Homo sapiens	6/678	27/12465	0.00280638466728863	0.00830447001305843	0.00457315720074362	207/2308/5594/1432/5595/6446	6	ann_GO0006974.txt.txt
Type 2 papillary renal cell carcinoma%WikiPathways_20190910%WP4241%Homo sapiens	Type 2 papillary renal cell carcinoma%WikiPathways_20190910%WP4241%Homo sapiens	7/678	36/12465	0.00285997668803476	0.00842472218404318	0.00463937841423217	1026/112399/2033/2271/9978/29072/6421	7	ann_GO0006974.txt.txt
Apoptosis Modulation by HSP70%WikiPathways_20190910%WP384%Homo sapiens	Apoptosis Modulation by HSP70%WikiPathways_20190910%WP384%Homo sapiens	5/678	19/12465	0.00288124129933565	0.00842472218404318	0.00463937841423217	637/835/836/842/7132	5	ann_GO0006974.txt.txt
IL-9 Signaling Pathway%WikiPathways_20190910%WP22%Homo sapiens	IL-9 Signaling Pathway%WikiPathways_20190910%WP22%Homo sapiens	5/678	19/12465	0.00288124129933565	0.00842472218404318	0.00463937841423217	1025/2885/5594/5595/5295	5	ann_GO0006974.txt.txt
Nucleotide Metabolism%WikiPathways_20190910%WP404%Homo sapiens	Nucleotide Metabolism%WikiPathways_20190910%WP404%Homo sapiens	5/678	19/12465	0.00288124129933565	0.00842472218404318	0.00463937841423217	5422/5423/5424/5428/50484	5	ann_GO0006974.txt.txt
Overview of nanoparticle effects%WikiPathways_20190910%WP3287%Homo sapiens	Overview of nanoparticle effects%WikiPathways_20190910%WP3287%Homo sapiens	5/678	19/12465	0.00288124129933565	0.00842472218404318	0.00463937841423217	581/596/3162/4798/7124	5	ann_GO0006974.txt.txt
MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ%WikiPathways_20190910%WP3849%Homo sapiens	MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ%WikiPathways_20190910%WP3849%Homo sapiens	4/678	12/12465	0.00302305408337816	0.0087975876516277	0.00484471028915152	8517/5608/5594/7189	4	ann_GO0006974.txt.txt
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	4/678	12/12465	0.00302305408337816	0.0087975876516277	0.00484471028915152	207/2308/4303/2810	4	ann_GO0006974.txt.txt
REACTOME_DOWNSTREAM_TCR_SIGNALING	REACTOME_DOWNSTREAM_TCR_SIGNALING	13/678	101/12465	0.00319245539307782	0.00926866176622357	0.00510412431266662	8517/5295/5716/10213/23198/6233/7979/7189/7311/7314/7316/7334/7335	13	ann_GO0006974.txt.txt
REACTOME_DEGRADATION_OF_DVL	REACTOME_DEGRADATION_OF_DVL	9/678	57/12465	0.00340278393042933	0.00985606357260825	0.00542759839305632	5716/10213/23198/9978/6233/7979/7311/7314/7316	9	ann_GO0006974.txt.txt
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	33/245	37/12465	3.26267113973651e-53	3.94783207908118e-50	2.28730418848897e-50	538/847/9973/1535/1536/54205/30001/2876/2877/2878/2880/2882/493869/2936/2950/653361/4688/4689/50507/79400/318/5034/5052/7001/10935/25824/9588/6647/6648/6649/7295/7296/10587	33	ann_GO0034599.txt.txt
REACTOME_CELLULAR_RESPONSES_TO_STRESS	REACTOME_CELLULAR_RESPONSES_TO_STRESS	61/245	440/12465	4.07946870604812e-35	2.46807856715911e-32	1.4299611359095e-32	405/538/9529/847/57332/890/9973/1017/1535/1536/54205/2034/30001/2113/2146/2353/2876/2877/2878/2880/2882/493869/2936/2950/10013/3091/3297/3303/3304/3315/3569/3725/23135/4217/5594/5595/5598/5599/5601/4193/653361/4688/4689/50507/79400/318/5034/5052/7001/10935/25824/9588/5970/23411/6647/6648/6649/7157/7295/7296/10587	61	ann_GO0034599.txt.txt
VEGFA-VEGFR2 Signaling Pathway%WikiPathways_20190910%WP3888%Homo sapiens	VEGFA-VEGFR2 Signaling Pathway%WikiPathways_20190910%WP3888%Homo sapiens	37/245	238/12465	5.07935838683576e-23	2.04867454935709e-20	1.18696585460794e-20	207/301/468/596/10645/1398/1499/2113/2308/2309/2534/3303/3315/3725/4217/5594/5595/5599/5601/79109/4313/653361/4688/4846/4929/8013/5562/5563/5580/5587/5829/10399/5970/6648/6714/6778/7295	37	ann_GO0034599.txt.txt
Oxidative Stress%WikiPathways_20190910%WP408%Homo sapiens	Oxidative Stress%WikiPathways_20190910%WP408%Homo sapiens	18/245	34/12465	1.70617973000312e-22	5.16119368325945e-20	2.99030447416337e-20	847/1536/2353/2876/2878/2936/3162/4257/4780/27035/50507/79400/1728/6647/6648/6649/7296/10587	18	ann_GO0034599.txt.txt
AGE/RAGE pathway%WikiPathways_20190910%WP2324%Homo sapiens	AGE/RAGE pathway%WikiPathways_20190910%WP2324%Homo sapiens	21/245	66/12465	2.49964604243529e-20	6.04914342269339e-18	3.50476687213032e-18	207/1147/54205/1956/2308/3091/3630/3717/3725/5594/5595/5599/5601/4313/4318/653361/4846/5580/5970/6647/6714	21	ann_GO0034599.txt.txt
Selenium Micronutrient Network%WikiPathways_20190910%WP15%Homo sapiens	Selenium Micronutrient Network%WikiPathways_20190910%WP15%Homo sapiens	23/245	92/12465	1.68717521083436e-19	3.40247000851596e-17	1.97133103581699e-17	847/2876/2877/2878/2936/3569/3630/4353/4548/5052/7001/10935/25824/5970/57190/55829/6647/6648/6649/7124/7295/7296/10587	23	ann_GO0034599.txt.txt
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER	37/245	325/12465	2.74530415770814e-18	4.74545432975264e-16	2.74943243463703e-16	25/207/405/596/1017/1147/1398/1499/54205/1612/1956/2034/2113/2353/2308/8321/2950/3066/3082/3091/3569/3725/5594/5595/5599/5601/4193/4233/4313/4318/5156/5371/5970/7157/7186/7471/51384	37	ann_GO0034599.txt.txt
Photodynamic therapy-induced AP-1 survival signaling.%WikiPathways_20190910%WP3611%Homo sapiens	Photodynamic therapy-induced AP-1 survival signaling.%WikiPathways_20190910%WP3611%Homo sapiens	17/245	51/12465	4.55798729688665e-17	6.89395578654106e-15	3.99423623648225e-15	596/890/8837/1956/2353/3569/3725/4217/5603/5599/4170/4313/4780/5156/7124/7157/7186	17	ann_GO0034599.txt.txt
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway%WikiPathways_20190910%WP2380%Homo sapiens	Brain-Derived Neurotrophic Factor (BDNF) signaling pathway%WikiPathways_20190910%WP2380%Homo sapiens	24/245	144/12465	5.95034526891965e-16	7.9999086393253e-14	4.63500578842162e-14	207/1147/1499/1965/2353/2309/2534/3717/3725/5594/5595/5598/5599/5601/4137/653361/4688/5562/5563/5580/10399/5970/140885/6714	24	ann_GO0034599.txt.txt
TNF alpha Signaling Pathway%WikiPathways_20190910%WP231%Homo sapiens	TNF alpha Signaling Pathway%WikiPathways_20190910%WP231%Homo sapiens	20/245	94/12465	1.26409479179526e-15	1.52955469807227e-13	8.86196980353309e-14	207/8837/1147/1535/56616/3569/3725/4217/5594/5595/5599/5601/27035/8737/11035/7124/7128/7186/10131/7295	20	ann_GO0034599.txt.txt
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	21/245	111/12465	2.98206983092963e-15	3.28027681402259e-13	1.90053445684127e-13	207/301/596/948/2353/2308/2309/3082/3091/3162/3586/3569/3717/3934/4170/4313/4314/4318/6778/7124/7157	21	ann_GO0034599.txt.txt
TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20190910%WP2036%Homo sapiens	TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20190910%WP2036%Homo sapiens	14/245	42/12465	2.87198495825164e-14	2.89591816623707e-12	1.67784384403122e-12	207/1147/1499/3569/3725/5594/5595/5599/5601/4318/5970/8737/7124/7186	14	ann_GO0034599.txt.txt
RAC1/PAK1/p38/MMP2 Pathway%WikiPathways_20190910%WP3303%Homo sapiens	RAC1/PAK1/p38/MMP2 Pathway%WikiPathways_20190910%WP3303%Homo sapiens	16/245	69/12465	2.30172073744437e-13	2.11553226126793e-11	1.22570203219177e-11	207/1147/1398/1499/1956/2308/5594/5603/5595/5599/5601/4313/5829/5970/6714/7157	16	ann_GO0034599.txt.txt
Apoptosis Modulation and Signaling%WikiPathways_20190910%WP1772%Homo sapiens	Apoptosis Modulation and Signaling%WikiPathways_20190910%WP1772%Homo sapiens	18/245	94/12465	2.44772327750008e-13	2.11553226126793e-11	1.22570203219177e-11	9131/596/664/8837/54205/56616/2021/2353/3303/27429/3725/4217/5595/5599/4170/5587/8737/7157	18	ann_GO0034599.txt.txt
Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	30/245	322/12465	1.15788553742403e-12	9.10732048804925e-11	5.2766206568428e-11	405/983/1545/1956/2168/2308/2539/2877/2878/2936/2950/3082/3162/3303/3725/9817/4257/4780/1728/10891/5052/9588/23657/6649/6714/140809/7124/7128/7295/7296	30	ann_GO0034599.txt.txt
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER	17/245	89/12465	1.2042737835437e-12	9.10732048804925e-11	5.2766206568428e-11	207/468/596/1017/1147/1499/1956/2308/2950/3630/5594/5595/4193/80310/5156/5970/7157	17	ann_GO0034599.txt.txt
Oncostatin M Signaling Pathway%WikiPathways_20190910%WP2374%Homo sapiens	Oncostatin M Signaling Pathway%WikiPathways_20190910%WP2374%Homo sapiens	15/245	66/12465	1.80959494832539e-12	1.25885335090379e-10	7.2935740034965e-11	207/1017/2353/3091/3717/5594/5595/5599/5601/4314/5580/5829/5970/6714/7157	15	ann_GO0034599.txt.txt
Spinal Cord Injury%WikiPathways_20190910%WP2431%Homo sapiens	Spinal Cord Injury%WikiPathways_20190910%WP2431%Homo sapiens	19/245	120/12465	1.87267440630316e-12	1.25885335090379e-10	7.2935740034965e-11	199/301/328/358/383/983/1017/1956/2353/2309/3569/5594/5595/4318/50507/388/7099/7124/7157	19	ann_GO0034599.txt.txt
Hepatitis B infection%WikiPathways_20190910%WP4666%Homo sapiens	Hepatitis B infection%WikiPathways_20190910%WP4666%Homo sapiens	21/245	154/12465	2.47021081833017e-12	1.57313425798921e-10	9.11446207760606e-11	207/468/596/1147/54205/2353/3569/3717/3725/5594/5603/5595/5599/5601/4318/5111/5970/6714/6778/7099/7124	21	ann_GO0034599.txt.txt
Viral Acute Myocarditis%WikiPathways_20190910%WP4298%Homo sapiens	Viral Acute Myocarditis%WikiPathways_20190910%WP4298%Homo sapiens	16/245	85/12465	7.15697436548015e-12	4.32996949111549e-10	2.50870785653146e-10	25/199/207/596/54205/2021/2534/3586/3569/5594/5595/4318/142/6714/7099/7124	16	ann_GO0034599.txt.txt
Folate Metabolism%WikiPathways_20190910%WP176%Homo sapiens	Folate Metabolism%WikiPathways_20190910%WP176%Homo sapiens	15/245	73/12465	8.67720014966757e-12	4.99972008623703e-10	2.89674952364842e-10	847/1719/2876/2877/2878/3569/3630/4353/4548/5970/6647/6648/6649/7124/7157	15	ann_GO0034599.txt.txt
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling%WikiPathways_20190910%WP3612%Homo sapiens	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling%WikiPathways_20190910%WP3612%Homo sapiens	10/245	24/12465	1.10376452281521e-11	6.07070487548365e-10	3.51725919710492e-10	2353/2950/3162/3725/9817/5603/5599/4780/1728/140809	10	ann_GO0034599.txt.txt
MAPK Signaling Pathway%WikiPathways_20190910%WP382%Homo sapiens	MAPK Signaling Pathway%WikiPathways_20190910%WP382%Homo sapiens	25/245	249/12465	1.95964874808666e-11	9.92799515510403e-10	5.75210506594109e-10	207/468/1147/1398/1956/2353/3303/3304/3315/3725/120892/4217/5594/5603/5595/5598/5599/5601/4137/5536/5580/5970/7124/7157/7186	25	ann_GO0034599.txt.txt
REACTOME_SIGNALING_BY_VEGF	REACTOME_SIGNALING_BY_VEGF	17/245	105/12465	1.96918912167353e-11	9.92799515510403e-10	5.75210506594109e-10	207/558/1398/1499/1535/1536/2534/3315/5603/79109/653361/4688/4689/4846/5580/5829/6714	17	ann_GO0034599.txt.txt
Corticotropin-releasing hormone signaling pathway%WikiPathways_20190910%WP2355%Homo sapiens	Corticotropin-releasing hormone signaling pathway%WikiPathways_20190910%WP2355%Homo sapiens	16/245	93/12465	3.01191673125291e-11	1.45776769792641e-09	8.44604860216607e-10	207/596/1499/2353/4217/5594/5595/5599/5601/4846/4929/142/5563/5580/5970/7099	16	ann_GO0034599.txt.txt
Selenium Metabolism and Selenoproteins%WikiPathways_20190910%WP28%Homo sapiens	Selenium Metabolism and Selenoproteins%WikiPathways_20190910%WP28%Homo sapiens	12/245	46/12465	5.47108794412055e-11	2.54616015860995e-09	1.47520023108675e-09	2168/2353/2876/2877/2878/3725/4780/5970/57190/55829/7296/10587	12	ann_GO0034599.txt.txt
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway%WikiPathways_20190910%WP2203%Homo sapiens	Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway%WikiPathways_20190910%WP2203%Homo sapiens	12/245	47/12465	7.22014971615168e-11	3.15112007883077e-09	1.82570332535998e-09	207/695/2534/3569/3717/5594/5595/5599/5601/5970/6714/6778	12	ann_GO0034599.txt.txt
REACTOME_TP53_REGULATES_METABOLIC_GENES	REACTOME_TP53_REGULATES_METABOLIC_GENES	15/245	84/12465	7.29184811630261e-11	3.15112007883077e-09	1.82570332535998e-09	207/54205/2539/2877/2936/5052/7001/25824/5562/5563/83667/7157/7248/7295/7296	15	ann_GO0034599.txt.txt
Aryl Hydrocarbon Receptor%WikiPathways_20190910%WP2586%Homo sapiens	Aryl Hydrocarbon Receptor%WikiPathways_20190910%WP2586%Homo sapiens	12/245	48/12465	9.46080157352132e-11	3.87813904989723e-09	2.24692527814837e-09	405/948/1017/1545/1956/5594/135112/4780/1728/5970/6714/7124	12	ann_GO0034599.txt.txt
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION	14/245	72/12465	9.61522078486917e-11	3.87813904989723e-09	2.24692527814837e-09	1535/2353/3586/3717/3725/5594/5603/5595/653361/4688/4689/5970/7099/7124	14	ann_GO0034599.txt.txt
Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	13/245	60/12465	1.08230814502759e-10	4.22449308220448e-09	2.44759668790621e-09	207/596/695/1398/2353/2309/2534/3717/5594/5595/5599/4137/6714	13	ann_GO0034599.txt.txt
Androgen receptor signaling pathway%WikiPathways_20190910%WP138%Homo sapiens	Androgen receptor signaling pathway%WikiPathways_20190910%WP138%Homo sapiens	15/245	91/12465	2.38888973352391e-10	9.03298930488727e-09	5.23355448199645e-09	207/1499/1956/2119/2308/3725/4193/11315/5052/10399/5970/388/25942/23411/6714	15	ann_GO0034599.txt.txt
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	9/245	24/12465	3.82328644709342e-10	1.33377295506724e-08	7.72764495932825e-09	1535/1536/5594/5595/653361/4688/4689/27035/5580	9	ann_GO0034599.txt.txt
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	17/245	126/12465	3.8443866061406e-10	1.33377295506724e-08	7.72764495932825e-09	25/207/468/596/1398/2309/3725/4217/5594/5603/5595/5598/5599/5601/5580/5970/7157	17	ann_GO0034599.txt.txt
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	REACTOME_FOXO_MEDIATED_TRANSCRIPTION	13/245	66/12465	3.85802094440937e-10	1.33377295506724e-08	7.72764495932825e-09	207/847/2308/2309/3066/3630/9314/65018/10891/25942/23411/6648/7295	13	ann_GO0034599.txt.txt
Copper homeostasis%WikiPathways_20190910%WP3286%Homo sapiens	Copper homeostasis%WikiPathways_20190910%WP3286%Homo sapiens	12/245	54/12465	4.19622239642576e-10	1.41039697213199e-08	8.17159098251333e-09	207/538/9973/2308/2309/3725/4137/4193/4504/6647/6649/7157	12	ann_GO0034599.txt.txt
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	13/245	67/12465	4.7040815963348e-10	1.53836181934192e-08	8.91299670884489e-09	207/10645/948/1147/3717/5599/5601/10891/5562/5563/5970/7124/7186	13	ann_GO0034599.txt.txt
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY	24/245	267/12465	5.0433295648498e-10	1.60590230880743e-08	9.30431437725752e-09	207/468/1147/1398/1956/2353/3303/3304/3315/3725/4217/5594/5603/5595/5598/5599/5601/4137/5156/5536/5970/7124/7157/7186	24	ann_GO0034599.txt.txt
NRF2 pathway%WikiPathways_20190910%WP2884%Homo sapiens	NRF2 pathway%WikiPathways_20190910%WP2884%Homo sapiens	18/245	146/12465	5.21422077115388e-10	1.61774541874261e-08	9.37293126474625e-09	2539/2877/2878/2936/2950/3082/3162/3303/9817/4780/1728/5052/9588/23657/6649/140809/7295/7296	18	ann_GO0034599.txt.txt
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	28/245	363/12465	5.86657194780842e-10	1.77463801421205e-08	1.02819392558958e-08	207/890/983/1017/54205/2176/2177/2353/2539/2877/2936/3066/3725/79109/4193/5111/5371/5052/7001/25824/5562/5563/83667/7157/94241/7248/7295/7296	28	ann_GO0034599.txt.txt
Signaling of Hepatocyte Growth Factor Receptor%WikiPathways_20190910%WP313%Homo sapiens	Signaling of Hepatocyte Growth Factor Receptor%WikiPathways_20190910%WP313%Homo sapiens	10/245	34/12465	6.20875811443552e-10	1.83234080938219e-08	1.06162590608833e-08	1398/2353/3082/3725/5594/5595/5599/4233/5829/6714	10	ann_GO0034599.txt.txt
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	32/245	468/12465	6.78383619773343e-10	1.95439090458511e-08	1.13233957586227e-08	207/558/1398/1499/1535/1536/1785/1956/2241/2534/3082/3315/3630/3717/5594/5603/5595/5598/79109/4233/4318/653361/4688/4689/4846/80310/5156/5580/5796/5829/6714/6778	32	ann_GO0034599.txt.txt
Signaling Pathways in Glioblastoma%WikiPathways_20190910%WP2261%Homo sapiens	Signaling Pathways in Glioblastoma%WikiPathways_20190910%WP2261%Homo sapiens	14/245	83/12465	7.02319544598723e-10	1.97629453247548e-08	1.14503015104712e-08	207/1017/1956/2308/2309/5594/5595/4193/4233/5156/5580/6714/7157/7248	14	ann_GO0034599.txt.txt
DNA Damage Response (only ATM dependent)%WikiPathways_20190910%WP710%Homo sapiens	DNA Damage Response (only ATM dependent)%WikiPathways_20190910%WP710%Homo sapiens	16/245	115/12465	8.06586752026165e-10	2.21811356807195e-08	1.28513582978332e-08	25/207/596/847/1499/2309/3725/5594/5599/5601/4193/5163/6648/7157/7471/51384	16	ann_GO0034599.txt.txt
Apoptosis%WikiPathways_20190910%WP254%Homo sapiens	Apoptosis%WikiPathways_20190910%WP254%Homo sapiens	14/245	86/12465	1.14366864124388e-09	3.07519790201133e-08	1.78171535688521e-08	207/596/8837/1147/54205/56616/3725/4170/4193/5970/8737/7124/7157/7186	14	ann_GO0034599.txt.txt
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	15/245	102/12465	1.2539629492014e-09	3.29846775768194e-08	1.91107396834813e-08	207/1147/2353/3569/3725/5594/5603/5595/5599/5601/5970/8737/7099/10333/7124	15	ann_GO0034599.txt.txt
Toll-like Receptor Signaling Pathway%WikiPathways_20190910%WP75%Homo sapiens	Toll-like Receptor Signaling Pathway%WikiPathways_20190910%WP75%Homo sapiens	15/245	104/12465	1.65618178469423e-09	4.26378714782983e-08	2.47036297560215e-08	207/1147/2353/3569/3725/5594/5603/5595/5599/5601/5970/8737/7099/10333/7124	15	ann_GO0034599.txt.txt
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH	19/245	178/12465	2.02787514106022e-09	5.041851183816e-08	2.92115953755673e-08	207/596/8837/1499/54205/1612/56616/5594/5595/5599/4137/5580/8737/11035/8428/51765/7099/7157/7186	19	ann_GO0034599.txt.txt
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	13/245	75/12465	2.04174138848747e-09	5.041851183816e-08	2.92115953755673e-08	207/596/1956/2353/2309/3315/5594/5595/4313/4314/4318/4846/6714	13	ann_GO0034599.txt.txt
Leptin signaling pathway%WikiPathways_20190910%WP2034%Homo sapiens	Leptin signaling pathway%WikiPathways_20190910%WP2034%Homo sapiens	13/245	76/12465	2.42049928201349e-09	5.74032780930246e-08	3.32584455936967e-08	207/1147/2308/2534/3717/5594/5595/5599/4846/5562/5563/5970/6714	13	ann_GO0034599.txt.txt
Prolactin Signaling Pathway%WikiPathways_20190910%WP2037%Homo sapiens	Prolactin Signaling Pathway%WikiPathways_20190910%WP2037%Homo sapiens	13/245	76/12465	2.42049928201349e-09	5.74032780930246e-08	3.32584455936967e-08	207/2353/2534/3717/3725/5594/5595/5599/5601/5829/5970/140885/6714	13	ann_GO0034599.txt.txt
ErbB Signaling Pathway%WikiPathways_20190910%WP673%Homo sapiens	ErbB Signaling Pathway%WikiPathways_20190910%WP673%Homo sapiens	14/245	91/12465	2.46691773622915e-09	5.74032780930246e-08	3.32584455936967e-08	25/207/1398/1956/2308/3725/5594/5595/5599/5601/4193/5163/6714/7157	14	ann_GO0034599.txt.txt
Regulation of toll-like receptor signaling pathway%WikiPathways_20190910%WP1449%Homo sapiens	Regulation of toll-like receptor signaling pathway%WikiPathways_20190910%WP1449%Homo sapiens	17/245	145/12465	3.50336221106728e-09	7.96091409262223e-08	4.61241303669979e-08	207/695/1147/2353/3569/3725/5594/5603/5595/5599/5601/5970/8737/7099/10333/7124/7128	17	ann_GO0034599.txt.txt
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	16/245	127/12465	3.56560646661741e-09	7.96091409262223e-08	4.61241303669979e-08	695/948/1147/1785/2353/3725/5594/5595/5598/5599/5601/5970/8737/11035/7099/10333	16	ann_GO0034599.txt.txt
IL-5 Signaling Pathway%WikiPathways_20190910%WP127%Homo sapiens	IL-5 Signaling Pathway%WikiPathways_20190910%WP127%Homo sapiens	10/245	40/12465	3.61859731482828e-09	7.96091409262223e-08	4.61241303669979e-08	207/596/695/2353/2309/3717/3725/5594/5595/4137	10	ann_GO0034599.txt.txt
PI3K-Akt Signaling Pathway%WikiPathways_20190910%WP4172%Homo sapiens	PI3K-Akt Signaling Pathway%WikiPathways_20190910%WP4172%Homo sapiens	26/245	345/12465	4.11596926983314e-09	8.89343360088946e-08	5.15269837163321e-08	207/468/596/1017/1147/1956/2309/3082/3569/3630/3717/5594/5595/4170/4193/4233/4602/4846/80310/5156/5562/5563/5970/7099/7157/7248	26	ann_GO0034599.txt.txt
Circadian rhythm related genes%WikiPathways_20190910%WP3594%Homo sapiens	Circadian rhythm related genes%WikiPathways_20190910%WP3594%Homo sapiens	20/245	207/12465	4.33174211249049e-09	9.19545255458507e-08	5.32768281979439e-08	405/406/468/2146/3066/3184/3569/3725/5599/5601/4841/5371/10891/5562/5563/23064/6421/25942/23411/7157	20	ann_GO0034599.txt.txt
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	24/245	302/12465	5.98772038073016e-09	1.24916235529026e-07	7.2374260863272e-08	207/10645/57332/1147/1956/2146/2308/2309/2534/3066/3082/3630/3725/5594/5595/79109/4193/4233/5156/5371/5580/5978/6714/7157	24	ann_GO0034599.txt.txt
Angiopoietin Like Protein 8 Regulatory Pathway%WikiPathways_20190910%WP3915%Homo sapiens	Angiopoietin Like Protein 8 Regulatory Pathway%WikiPathways_20190910%WP3915%Homo sapiens	16/245	132/12465	6.30100931590643e-09	1.29224089360115e-07	7.48701552969435e-08	207/1398/2308/2309/3630/4217/5594/5603/5595/5598/5599/5601/79109/5562/5563/7248	16	ann_GO0034599.txt.txt
RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway%WikiPathways_20190910%WP2018%Homo sapiens	RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway%WikiPathways_20190910%WP2018%Homo sapiens	11/245	55/12465	7.54276949867725e-09	1.49813716696158e-07	8.6799421765673e-08	207/1147/2353/3725/5594/5595/5599/5601/5970/6714/7186	11	ann_GO0034599.txt.txt
NRF2-ARE regulation%WikiPathways_20190910%WP4357%Homo sapiens	NRF2-ARE regulation%WikiPathways_20190910%WP4357%Homo sapiens	8/245	23/12465	7.55259232931043e-09	1.49813716696158e-07	8.6799421765673e-08	2534/3162/9817/5599/4780/1728/23657/6714	8	ann_GO0034599.txt.txt
REACTOME_CELLULAR_SENESCENCE	REACTOME_CELLULAR_SENESCENCE	19/245	194/12465	8.56537305156789e-09	1.67162925683825e-07	9.68512470686624e-08	57332/890/1017/2113/2146/2353/3569/3725/23135/4217/5594/5595/5598/5599/5601/4193/5970/7157/7295	19	ann_GO0034599.txt.txt
Integrated Breast Cancer Pathway%WikiPathways_20190910%WP1984%Homo sapiens	Integrated Breast Cancer Pathway%WikiPathways_20190910%WP1984%Homo sapiens	17/245	155/12465	9.75723079284291e-09	1.87400781894284e-07	1.08576703559455e-07	25/207/301/596/1017/1147/1499/1956/2241/2308/3725/5594/4193/5371/23411/7157/7248	17	ann_GO0034599.txt.txt
