ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	6/627	16/12465	8.20773077879458e-05	0.000518804936203807	0.000355232999189935	929/23643/148022/353376/7099/8717	6	ann_GO0006954.txt.txt
REACTOME_P75NTR_SIGNALS_VIA_NF_KB	REACTOME_P75NTR_SIGNALS_VIA_NF_KB	6/627	16/12465	8.20773077879458e-05	0.000518804936203807	0.000355232999189935	3551/4615/4790/4792/5970/8767	6	ann_GO0006954.txt.txt
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	6/627	16/12465	8.20773077879458e-05	0.000518804936203807	0.000355232999189935	3428/3661/197358/147945/29110/11277	6	ann_GO0006954.txt.txt
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	6/627	16/12465	8.20773077879458e-05	0.000518804936203807	0.000355232999189935	929/3656/23643/148022/353376/7099	6	ann_GO0006954.txt.txt
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	9/627	38/12465	8.52772064686356e-05	0.000536535757365166	0.000367373540537397	2099/8517/10392/64127/8767/7128/10318/79155/79931	9	ann_GO0006954.txt.txt
REACTOME_ANTIMICROBIAL_PEPTIDES	REACTOME_ANTIMICROBIAL_PEPTIDES	15/627	97/12465	9.4092456965007e-05	0.000589270271960574	0.000403481600567869	729230/1235/1191/245928/1991/4069/8993/5320/5068/130120/6279/6280/6556/7096/7097	15	ann_GO0006954.txt.txt
Blood Clotting Cascade%WikiPathways_20190910%WP272%Homo sapiens	Blood Clotting Cascade%WikiPathways_20190910%WP272%Homo sapiens	7/627	23/12465	9.5245132463064e-05	0.000593752912923413	0.000406550927558419	2161/2147/2152/2157/3818/5054/5345	7	ann_GO0006954.txt.txt
Small cell lung cancer%WikiPathways_20190910%WP4658%Homo sapiens	Small cell lung cancer%WikiPathways_20190910%WP4658%Homo sapiens	15/627	98/12465	0.000106046169978697	0.000658067328771917	0.0004505879080085	207/329/330/1147/2335/3551/8517/3673/4790/4792/4843/5293/5743/5925/5970	15	ann_GO0006954.txt.txt
Oligodendrocyte Specification and differentiation(including remyelination), leading to Myelin Components for CNS%WikiPathways_20190910%WP4304%Homo sapiens	Oligodendrocyte Specification and differentiation(including remyelination), leading to Myelin Components for CNS%WikiPathways_20190910%WP4304%Homo sapiens	8/627	31/12465	0.000110306926003944	0.000680949519395456	0.000466255664107186	650/1270/2919/2920/3479/3553/5354/7124	8	ann_GO0006954.txt.txt
NO/cGMP/PKG mediated Neuroprotection%WikiPathways_20190910%WP4008%Homo sapiens	NO/cGMP/PKG mediated Neuroprotection%WikiPathways_20190910%WP4008%Homo sapiens	10/627	48/12465	0.000111236786832812	0.000680949519395456	0.000466255664107186	3458/3553/4790/4792/4843/4878/5138/5970/7124/331	10	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	10/627	48/12465	0.000111236786832812	0.000680949519395456	0.000466255664107186	29760/3055/3558/3559/3567/3568/3717/4067/5293/6850	10	ann_GO0006954.txt.txt
Nucleotide GPCRs%WikiPathways_20190910%WP80%Homo sapiens	Nucleotide GPCRs%WikiPathways_20190910%WP80%Homo sapiens	5/627	11/12465	0.000113642428763268	0.000691557486402167	0.000473519087548519	134/135/136/140/1241	5	ann_GO0006954.txt.txt
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	23/627	194/12465	0.000113987400260549	0.000691557486402167	0.000473519087548519	960/961/50848/2147/2207/2335/3683/3684/3689/83700/4067/4282/4973/5196/5197/5624/6382/6401/6403/140885/7010/7040/54210	23	ann_GO0006954.txt.txt
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	18/627	133/12465	0.000117053858308399	0.000707005304182728	0.000484096424536255	940/958/959/923/1003/50848/3133/3383/3683/3684/3689/83700/5788/6382/6401/6403/6614/7412	18	ann_GO0006954.txt.txt
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM	6/627	17/12465	0.000121476068064587	0.000730468922565369	0.000500162292357218	59272/183/185/186/1215/4142	6	ann_GO0006954.txt.txt
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling%WikiPathways_20190910%WP3612%Homo sapiens	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling%WikiPathways_20190910%WP3612%Homo sapiens	7/627	24/12465	0.000128673668918081	0.000770341480439083	0.000527463590649587	2353/2950/3162/3725/5603/1432/4780	7	ann_GO0006954.txt.txt
Pancreatic adenocarcinoma pathway%WikiPathways_20190910%WP4263%Homo sapiens	Pancreatic adenocarcinoma pathway%WikiPathways_20190910%WP4263%Homo sapiens	14/627	89/12465	0.000132523385863727	0.00078990912889827	0.000540861833349654	207/1147/1956/3551/8517/4790/5293/5580/5879/5925/5970/4088/6774/7040	14	ann_GO0006954.txt.txt
Neural Crest Cell Migration during Development%WikiPathways_20190910%WP4564%Homo sapiens	Neural Crest Cell Migration during Development%WikiPathways_20190910%WP4564%Homo sapiens	9/627	41/12465	0.000160110451166942	0.000946043926677715	0.000647769514103327	207/2353/3725/4317/4318/5293/5294/5879/6774	9	ann_GO0006954.txt.txt
Oxidative Damage%WikiPathways_20190910%WP3941%Homo sapiens	Oxidative Damage%WikiPathways_20190910%WP3941%Homo sapiens	9/627	41/12465	0.000160110451166942	0.000946043926677715	0.000647769514103327	712/719/721/727/728/5603/4790/7124/7133	9	ann_GO0006954.txt.txt
Differentiation of white and brown adipocyte   %WikiPathways_20190910%WP2895%Homo sapiens	Differentiation of white and brown adipocyte   %WikiPathways_20190910%WP2895%Homo sapiens	7/627	25/12465	0.000171023826133177	0.00100540603503743	0.000688415580320735	9370/650/1050/1051/3952/5468/4086	7	ann_GO0006954.txt.txt
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	18/627	137/12465	0.000171636644686301	0.00100540603503743	0.000688415580320735	2207/3133/3383/3440/3458/3459/3683/3689/27040/259197/4775/4776/5293/5294/5879/6850/7124/7305	18	ann_GO0006954.txt.txt
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	8/627	33/12465	0.000177584075691536	0.0010357800809648	0.000709213114575642	1215/1991/3818/64386/4314/4317/4318/7076	8	ann_GO0006954.txt.txt
MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ%WikiPathways_20190910%WP3849%Homo sapiens	MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ%WikiPathways_20190910%WP3849%Homo sapiens	5/627	12/12465	0.000186769652693529	0.00108008492770428	0.000739549263073145	1147/3551/8517/4790/4792	5	ann_GO0006954.txt.txt
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	5/627	12/12465	0.000186769652693529	0.00108008492770428	0.000739549263073145	2056/3717/4067/5293/5294	5	ann_GO0006954.txt.txt
REACTOME_INTERFERON_GAMMA_SIGNALING	REACTOME_INTERFERON_GAMMA_SIGNALING	14/627	93/12465	0.000213969344342189	0.00123213702949591	0.000843661464756893	960/4261/115362/3133/3383/3458/3459/3661/3717/5580/5724/5771/9021/7412	14	ann_GO0006954.txt.txt
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	7/627	26/12465	0.000223970481476978	0.00128428643176039	0.000879368890187203	26060/929/23643/148022/353376/7099/8717	7	ann_GO0006954.txt.txt
Cardiac Progenitor Differentiation%WikiPathways_20190910%WP2406%Homo sapiens	Cardiac Progenitor Differentiation%WikiPathways_20190910%WP2406%Homo sapiens	10/627	53/12465	0.00026431668869132	0.00150927050391388	0.00103341863247734	7852/3479/3630/3670/3815/1432/91807/4851/140885/7040	10	ann_GO0006954.txt.txt
Notch Signaling Pathway%WikiPathways_20190910%WP61%Homo sapiens	Notch Signaling Pathway%WikiPathways_20190910%WP61%Homo sapiens	11/627	63/12465	0.000269556557014134	0.00153275046436071	0.00104949568993832	207/2625/3091/83737/3717/4137/4790/4851/5663/3516/6774	11	ann_GO0006954.txt.txt
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	8/627	35/12465	0.00027539270323033	0.00155294059622414	0.00106332015573536	100/29760/695/958/959/4261/8517/5788	8	ann_GO0006954.txt.txt
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES	8/627	35/12465	0.00027539270323033	0.00155294059622414	0.00106332015573536	712/727/6352/3552/3553/3569/4851/6647	8	ann_GO0006954.txt.txt
Neural Crest Cell Migration in Cancer%WikiPathways_20190910%WP4565%Homo sapiens	Neural Crest Cell Migration in Cancer%WikiPathways_20190910%WP4565%Homo sapiens	9/627	44/12465	0.000283097047547741	0.00158978879180736	0.00108855063084908	207/2353/3725/4317/4318/5293/5294/5879/6774	9	ann_GO0006954.txt.txt
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	5/627	13/12465	0.000290981672245313	0.00162067251057943	0.00110969714523234	177/351/3146/6283/6288	5	ann_GO0006954.txt.txt
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	5/627	13/12465	0.000290981672245313	0.00162067251057943	0.00110969714523234	1540/7124/7128/7132/8717	5	ann_GO0006954.txt.txt
Apoptosis-related network due to altered Notch3 in ovarian cancer%WikiPathways_20190910%WP2864%Homo sapiens	Apoptosis-related network due to altered Notch3 in ovarian cancer%WikiPathways_20190910%WP2864%Homo sapiens	10/627	54/12465	0.000310020648277302	0.00171966555513818	0.00117747906800058	207/348/351/2113/2149/4790/8767/9021/7057/7124	10	ann_GO0006954.txt.txt
Initiation of transcription and translation elongation at the HIV-1 LTR%WikiPathways_20190910%WP3414%Homo sapiens	Initiation of transcription and translation elongation at the HIV-1 LTR%WikiPathways_20190910%WP3414%Homo sapiens	8/627	37/12465	0.000413323447587354	0.00227411564887131	0.00155711880531524	9759/10014/9734/4775/4776/4790/4792/5970	8	ann_GO0006954.txt.txt
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	8/627	37/12465	0.000413323447587354	0.00227411564887131	0.00155711880531524	1535/1536/2876/2950/50507/7001/25824/6647	8	ann_GO0006954.txt.txt
REACTOME_REGULATION_OF_IFNG_SIGNALING	REACTOME_REGULATION_OF_IFNG_SIGNALING	5/627	14/12465	0.000433990974515979	0.00237214387406244	0.00162424010276225	3458/3459/3717/5771/9021	5	ann_GO0006954.txt.txt
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	21/627	186/12465	0.000436376724441214	0.00237214387406244	0.00162424010276225	695/1147/2207/2353/3551/8517/3725/27040/4067/2206/4775/4790/4792/5588/5682/5687/5692/5879/10125/5970/6850	21	ann_GO0006954.txt.txt
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	21/627	186/12465	0.000436376724441214	0.00237214387406244	0.00162424010276225	718/4345/131450/958/959/975/10225/2213/3133/3383/3683/3689/10219/353514/259197/6614/89790/54210/54209/7305/7412	21	ann_GO0006954.txt.txt
Neovascularisation processes%WikiPathways_20190910%WP4331%Homo sapiens	Neovascularisation processes%WikiPathways_20190910%WP4331%Homo sapiens	6/627	21/12465	0.000448179572078869	0.00242659776276965	0.00166152544230539	207/7852/3815/4318/4086/4088	6	ann_GO0006954.txt.txt
REACTOME_DAP12_SIGNALING	REACTOME_DAP12_SIGNALING	7/627	29/12465	0.00046587898531493	0.00251241881366266	0.00172028831670175	695/3133/27040/5879/6850/54209/7305	7	ann_GO0006954.txt.txt
PPAR signaling pathway%WikiPathways_20190910%WP3942%Homo sapiens	PPAR signaling pathway%WikiPathways_20190910%WP3942%Homo sapiens	11/627	67/12465	0.000468775002440159	0.00251804438069635	0.00172414022116539	9370/335/336/948/2167/4023/10062/4973/5465/5467/5468	11	ann_GO0006954.txt.txt
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS	9/627	47/12465	0.000475575239193571	0.00254451476403174	0.00174226486302162	9370/3551/3630/5293/5294/5580/5590/9021/7124	9	ann_GO0006954.txt.txt
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY	14/627	101/12465	0.000511182450231021	0.00272430176417238	0.00186536753768513	107/113/114/1956/3725/5606/5603/1432/5598/5320/26279/30814/100137049/5580	14	ann_GO0006954.txt.txt
Matrix Metalloproteinases%WikiPathways_20190910%WP129%Homo sapiens	Matrix Metalloproteinases%WikiPathways_20190910%WP129%Homo sapiens	7/627	30/12465	0.00058162390370735	0.00307559099275599	0.00210590018790619	64386/56547/4314/4317/4318/7076/7124	7	ann_GO0006954.txt.txt
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	7/627	30/12465	0.00058162390370735	0.00307559099275599	0.00210590018790619	2099/9759/10062/9971/5465/5468/6095	7	ann_GO0006954.txt.txt
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY	11/627	69/12465	0.000607408683445799	0.00319948992559241	0.00219073552087347	9370/335/336/948/2167/4023/10062/4973/5465/5467/5468	11	ann_GO0006954.txt.txt
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH	20/627	178/12465	0.000630180504397166	0.00330245871326789	0.00226123969058426	207/26060/329/330/929/3146/3148/23643/4137/5580/5588/5682/5687/5692/6774/148022/353376/7099/8717/331	20	ann_GO0006954.txt.txt
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	15/627	115/12465	0.000631816972369132	0.00330245871326789	0.00226123969058426	107/113/114/135/136/185/10203/91807/5320/26279/30814/100137049/5580/5588/5739	15	ann_GO0006954.txt.txt
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	12/627	81/12465	0.000690221815632151	0.00359391359173982	0.00246080292405252	1147/3551/8517/4775/4790/4792/5682/5687/5692/10125/5966/5970	12	ann_GO0006954.txt.txt
REACTOME_DAP12_INTERACTIONS	REACTOME_DAP12_INTERACTIONS	8/627	40/12465	0.00072068706449565	0.00373822030782286	0.00255961175176438	695/3133/27040/5879/6850/54210/54209/7305	8	ann_GO0006954.txt.txt
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE	8/627	41/12465	0.000856584425302611	0.00442622902656368	0.00303070094843909	940/3133/3458/3552/3553/3558/3569/7124	8	ann_GO0006954.txt.txt
Osteoclast Signaling%WikiPathways_20190910%WP12%Homo sapiens	Osteoclast Signaling%WikiPathways_20190910%WP12%Homo sapiens	5/627	16/12465	0.000870622591845667	0.00444803045984309	0.00304562869486177	54/8111/6696/8792/8600	5	ann_GO0006954.txt.txt
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	5/627	16/12465	0.000870622591845667	0.00444803045984309	0.00304562869486177	1147/3551/8517/4790/79155	5	ann_GO0006954.txt.txt
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	5/627	16/12465	0.000870622591845667	0.00444803045984309	0.00304562869486177	134/135/136/140/2840	5	ann_GO0006954.txt.txt
Ovarian Infertility Genes%WikiPathways_20190910%WP34%Homo sapiens	Ovarian Infertility Genes%WikiPathways_20190910%WP34%Homo sapiens	7/627	32/12465	0.000881051319357894	0.00448445222100141	0.00307056718435789	472/658/1051/1588/5732/4088/7784	7	ann_GO0006954.txt.txt
Angiogenesis%WikiPathways_20190910%WP1539%Homo sapiens	Angiogenesis%WikiPathways_20190910%WP1539%Homo sapiens	6/627	24/12465	0.000977108944140318	0.00493639797429997	0.00338002076548637	207/3091/1432/4318/4086/7010	6	ann_GO0006954.txt.txt
Cancer immunotherapy by PD-1 blockade%WikiPathways_20190910%WP4585%Homo sapiens	Cancer immunotherapy by PD-1 blockade%WikiPathways_20190910%WP4585%Homo sapiens	6/627	24/12465	0.000977108944140318	0.00493639797429997	0.00338002076548637	3458/3725/4775/4776/4790/6774	6	ann_GO0006954.txt.txt
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	13/627	96/12465	0.00100169945830861	0.00504188727348666	0.00345225076469711	207/2213/3055/27040/4067/5293/5294/100137049/5580/5788/5879/8877/6850	13	ann_GO0006954.txt.txt
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE	9/627	52/12465	0.00102636749289151	0.00514698680014599	0.00352421388120449	940/958/959/3133/3440/3586/3558/3565/3567	9	ann_GO0006954.txt.txt
REACTOME_CHYLOMICRON_REMODELING	REACTOME_CHYLOMICRON_REMODELING	4/627	10/12465	0.00104390437649306	0.00517761331260611	0.003545184282827	335/336/348/4023	4	ann_GO0006954.txt.txt
REACTOME_MAPK3_ERK1_ACTIVATION	REACTOME_MAPK3_ERK1_ACTIVATION	4/627	10/12465	0.00104390437649306	0.00517761331260611	0.003545184282827	3569/3570/3572/3717	4	ann_GO0006954.txt.txt
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	4/627	10/12465	0.00104390437649306	0.00517761331260611	0.003545184282827	50943/3458/3558/3559	4	ann_GO0006954.txt.txt
Hematopoietic Stem Cell Differentiation%WikiPathways_20190910%WP2849%Homo sapiens	Hematopoietic Stem Cell Differentiation%WikiPathways_20190910%WP2849%Homo sapiens	10/627	63/12465	0.00110240268467932	0.00544787363083345	0.00373023530433118	4261/1435/7852/2056/2353/3552/3553/3567/3569/4851	10	ann_GO0006954.txt.txt
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	9/627	53/12465	0.00118224152102337	0.00576121978999747	0.00394478780400276	2876/5606/5603/1432/5879/6647/7124/7132/7133	9	ann_GO0006954.txt.txt
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	9/627	53/12465	0.00118224152102337	0.00576121978999747	0.00394478780400276	2099/9572/9975/10062/9971/5465/5467/5468/6095	9	ann_GO0006954.txt.txt
Metabolic pathway of LDL, HDL and TG, including diseases%WikiPathways_20190910%WP4522%Homo sapiens	Metabolic pathway of LDL, HDL and TG, including diseases%WikiPathways_20190910%WP4522%Homo sapiens	5/627	17/12465	0.00118276697675445	0.00576121978999747	0.00394478780400276	335/336/348/3949/4023	5	ann_GO0006954.txt.txt
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	5/627	17/12465	0.00118276697675445	0.00576121978999747	0.00394478780400276	1270/3572/3717/5008/9180	5	ann_GO0006954.txt.txt
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	14/627	110/12465	0.00120870065994512	0.00586651498880506	0.00401688489996799	207/940/1956/2099/3082/3556/9173/90865/3630/3815/4615/118788/5293/5879	14	ann_GO0006954.txt.txt
Insulin Signaling%WikiPathways_20190910%WP481%Homo sapiens	Insulin Signaling%WikiPathways_20190910%WP481%Homo sapiens	18/627	161/12465	0.00122442921788135	0.00592170571921975	0.00405467476533849	207/2353/3551/3725/5606/5603/1432/5598/5293/5294/5580/5588/5590/5879/8986/9252/8773/9021	18	ann_GO0006954.txt.txt
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	28/627	302/12465	0.00133298446068672	0.00641160452011805	0.00439011532921603	107/113/114/207/814/940/1147/1956/2099/10014/3082/3556/9173/90865/3630/3725/3815/4615/118788/5293/5468/5580/5682/5687/5692/5879/253260/331	28	ann_GO0006954.txt.txt
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	20/627	189/12465	0.00133516120617616	0.00641160452011805	0.00439011532921603	4363/54/207/335/336/348/683/5169/2350/3339/3949/4023/4035/10135/4907/143/5740/5743/6382/8876	20	ann_GO0006954.txt.txt
EPO Receptor Signaling%WikiPathways_20190910%WP581%Homo sapiens	EPO Receptor Signaling%WikiPathways_20190910%WP581%Homo sapiens	6/627	26/12465	0.00153396963664751	0.00734036878945059	0.00502605322014974	207/2056/3717/5294/5788/6774	6	ann_GO0006954.txt.txt
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	7/627	35/12465	0.00154413283515359	0.00736307551920606	0.00504160083573693	2207/27040/4067/5294/5590/5879/6850	7	ann_GO0006954.txt.txt
NAD metabolism, sirtuins and aging%WikiPathways_20190910%WP3630%Homo sapiens	NAD metabolism, sirtuins and aging%WikiPathways_20190910%WP3630%Homo sapiens	4/627	11/12465	0.00157548263233866	0.00743430867134805	0.00509037517173748	3091/10135/4790/5468	4	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_27_SIGNALING	REACTOME_INTERLEUKIN_27_SIGNALING	4/627	11/12465	0.00157548263233866	0.00743430867134805	0.00509037517173748	246778/3572/3717/6774	4	ann_GO0006954.txt.txt
REACTOME_SIGNALING_BY_LEPTIN	REACTOME_SIGNALING_BY_LEPTIN	4/627	11/12465	0.00157548263233866	0.00743430867134805	0.00509037517173748	3717/3952/9021/6774	4	ann_GO0006954.txt.txt
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE	14/627	114/12465	0.00171095948684458	0.00804565378069823	0.00550897172234788	712/718/719/720/721/727/728/27202/975/1191/1401/1991/2147/4153	14	ann_GO0006954.txt.txt
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	18/627	166/12465	0.00173470059790041	0.0081291659053333	0.00556615364262781	29760/695/1147/3551/8517/4067/4775/4790/4792/118788/5293/5682/5687/5692/10125/5966/5970/6850	18	ann_GO0006954.txt.txt
REACTOME_PEPTIDE_HORMONE_METABOLISM	REACTOME_PEPTIDE_HORMONE_METABOLISM	12/627	90/12465	0.00177231736725208	0.00827690481819787	0.00566731254350096	59272/183/1215/338557/51738/3479/3630/3670/9314/3952/7941/7349	12	ann_GO0006954.txt.txt
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	10/627	67/12465	0.0017864185656235	0.00831418777630938	0.00569284070660121	1147/3551/8517/4790/4792/5682/5687/5692/5966/5970	10	ann_GO0006954.txt.txt
Selenium Metabolism and Selenoproteins%WikiPathways_20190910%WP28%Homo sapiens	Selenium Metabolism and Selenoproteins%WikiPathways_20190910%WP28%Homo sapiens	8/627	46/12465	0.00187519693900944	0.0086975858024363	0.0059553586997821	2353/2876/2879/3725/4780/4790/5970/55829	8	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	6/627	27/12465	0.00188956942109977	0.00873443824243056	0.00598059208110346	3558/3559/3567/3568/3717/5293	6	ann_GO0006954.txt.txt
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	5/627	19/12465	0.00204423430733547	0.00941733702938609	0.00644818243598413	246/240/2053/2879/5743	5	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_12_SIGNALING	REACTOME_INTERLEUKIN_12_SIGNALING	8/627	47/12465	0.00216229882615116	0.00992758143493049	0.00679755392004845	3458/3586/3593/3717/4282/27250/6647/6845	8	ann_GO0006954.txt.txt
