ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
Imatinib and Chronic Myeloid Leukemia%WikiPathways_20190910%WP3640%Homo sapiens	Imatinib and Chronic Myeloid Leukemia%WikiPathways_20190910%WP3640%Homo sapiens	10/1559	21/12465	8.66942928961798e-05	0.000272397408929474	0.000136367219089087	25/1027/1436/2309/1647/4609/5159/5292/11040/6502	10	ann_GO0006915.txt.txt
Neovascularisation processes%WikiPathways_20190910%WP4331%Homo sapiens	Neovascularisation processes%WikiPathways_20190910%WP4331%Homo sapiens	10/1559	21/12465	8.66942928961798e-05	0.000272397408929474	0.000136367219089087	207/7852/2324/3791/5594/5595/5599/4318/4088/7046	10	ann_GO0006915.txt.txt
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES	REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES	8/1559	14/12465	8.7811590138568e-05	0.000274349205348181	0.000137344324748399	9564/1793/9844/63916/3265/3845/5921/387	8	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_IFNG_SIGNALING	REACTOME_REGULATION_OF_IFNG_SIGNALING	8/1559	14/12465	8.7811590138568e-05	0.000274349205348181	0.000137344324748399	3458/3717/8554/5770/5771/5777/9021/6772	8	ann_GO0006915.txt.txt
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	8/1559	14/12465	8.7811590138568e-05	0.000274349205348181	0.000137344324748399	3654/3665/4615/6233/7189/7311/7314/7316	8	ann_GO0006915.txt.txt
Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)%WikiPathways_20190910%WP2817%Homo sapiens	Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)%WikiPathways_20190910%WP2817%Homo sapiens	13/1559	33/12465	8.81751514984104e-05	0.000274967248751622	0.000137653728793522	598/857/1051/1956/2065/2066/2099/51083/3717/4609/2908/5618/5770	13	ann_GO0006915.txt.txt
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	17/1559	51/12465	9.1915064841894e-05	0.000286092106140154	0.000143223039716114	102/51107/83464/1942/1969/2045/2534/4067/4318/23385/5663/5664/55851/6714/7074/7410/10451	17	ann_GO0006915.txt.txt
Endoderm Differentiation%WikiPathways_20190910%WP2853%Homo sapiens	Endoderm Differentiation%WikiPathways_20190910%WP2853%Homo sapiens	35/1559	146/12465	9.29270751351149e-05	0.000288700407582688	0.000144528804024454	324/351/655/708/79577/1499/1601/23181/22943/3169/2308/2626/2627/9573/2736/6928/51176/80155/4830/4838/9241/4851/2908/5077/8554/5916/6422/6478/4088/6657/83595/6772/7040/27324/10451	35	ann_GO0006915.txt.txt
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease%WikiPathways_20190910%WP3668%Homo sapiens	Hypothesized Pathways in Pathogenesis of Cardiovascular Disease%WikiPathways_20190910%WP3668%Homo sapiens	11/1559	25/12465	9.40470583918212e-05	0.000291633775461741	0.000145997302648592	1490/2316/5594/1432/5595/5599/5054/6464/4088/7046/7048	11	ann_GO0006915.txt.txt
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	15/1559	42/12465	9.69832338375569e-05	0.000300177583836767	0.00015027449233667	998/1072/2534/2902/3265/6453/8997/4067/5058/5747/5921/387/6093/6714/7074	15	ann_GO0006915.txt.txt
NAD metabolism, sirtuins and aging%WikiPathways_20190910%WP3630%Homo sapiens	NAD metabolism, sirtuins and aging%WikiPathways_20190910%WP3630%Homo sapiens	7/1559	11/12465	9.85299439500043e-05	0.000303267489820143	0.000151821356852951	2308/2309/3091/4790/142/5468/23411	7	ann_GO0006915.txt.txt
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3	7/1559	11/12465	9.85299439500043e-05	0.000303267489820143	0.000151821356852951	627/10818/3265/3845/4909/4915/6654	7	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	7/1559	11/12465	9.85299439500043e-05	0.000303267489820143	0.000151821356852951	10818/3265/3845/5290/5295/5335/6654	7	ann_GO0006915.txt.txt
G Protein Signaling Pathways%WikiPathways_20190910%WP35%Homo sapiens	G Protein Signaling Pathways%WikiPathways_20190910%WP35%Homo sapiens	26/1559	97/12465	0.000105124079269078	0.000322964532421113	0.000161682063437237	9590/11214/9138/10672/2771/2773/2782/2792/3265/3708/3845/5136/5153/5533/5578/5579/5580/5581/5582/5583/5584/5588/5590/5587/387/6548	26	ann_GO0006915.txt.txt
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY	16/1559	47/12465	0.000110707669927225	0.000338863513670232	0.000169641389731172	6868/51107/1387/28514/2033/3065/3066/3714/23385/4851/4853/5663/5664/55851/171558/22938	16	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_12_SIGNALING	REACTOME_INTERLEUKIN_12_SIGNALING	16/1559	47/12465	0.000110707669927225	0.000338863513670232	0.000169641389731172	998/1072/3313/3458/3586/3592/3593/3717/4282/5034/5062/27250/5055/6647/6648/6950	16	ann_GO0006915.txt.txt
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	43/1559	194/12465	0.000111724896665968	0.000341347336222542	0.000170884837587377	284/51378/857/914/960/972/1048/4680/4072/2207/2534/2621/3265/3635/3676/3678/3655/3684/3685/3688/3689/3845/3932/4067/4099/10461/4282/5196/5290/5291/5295/5335/5624/5777/6464/23657/6654/6714/7010/7040/8797/8795/8793	43	ann_GO0006915.txt.txt
miRs in Muscle Cell Differentiation%WikiPathways_20190910%WP2012%Homo sapiens	miRs in Muscle Cell Differentiation%WikiPathways_20190910%WP2012%Homo sapiens	14/1559	38/12465	0.000112058401859536	0.000341736927729724	0.000171079874355986	4205/4208/4209/5081/5578/5579/5580/5581/5582/5583/5584/5588/5590/5587	14	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	23/1559	82/12465	0.000122999826243493	0.000374356658074388	0.00018740991924158	472/573/9531/9530/9529/57805/162989/10049/2765/2932/3297/3303/3304/3309/3313/3315/5594/5595/23636/23411/27242/7314/7531	23	ann_GO0006915.txt.txt
Mammary gland development pathway - Embryonic development (Stage 1 of 4)%WikiPathways_20190910%WP2813%Homo sapiens	Mammary gland development pathway - Embryonic development (Stage 1 of 4)%WikiPathways_20190910%WP2813%Homo sapiens	9/1559	18/12465	0.000123205988733343	0.000374356658074388	0.00018740991924158	207/2066/3655/3688/4609/6422/7015/7040/7124	9	ann_GO0006915.txt.txt
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	15/1559	43/12465	0.000131879367411657	0.000399977825477036	0.000200236353098811	8451/1642/2068/2071/2073/4331/142/10038/8554/6233/7311/7314/7316/7336/7507	15	ann_GO0006915.txt.txt
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	34/1559	143/12465	0.000138038630387109	0.000417894320825209	0.000209205684547502	25/695/917/998/1072/26999/1793/9844/63916/2534/3055/3326/3708/4067/5594/5595/4690/10787/3071/4771/5058/5290/5291/5295/8398/5335/5580/5581/5747/6714/6850/7409/7410/10451	34	ann_GO0006915.txt.txt
REACTOME_RHO_GTPASE_EFFECTORS	REACTOME_RHO_GTPASE_EFFECTORS	63/1559	321/12465	0.000159400340161554	0.000481685180925353	0.000241140577868788	25/367/9212/332/695/699/701/998/1027/1072/11113/1495/1499/2017/26999/8655/2316/3688/23421/23028/9928/4085/5594/1432/5595/653361/4690/10787/3071/4771/27035/5058/5062/5063/5170/5300/5585/5586/5347/5515/5516/5518/5519/5578/5579/5580/5590/5747/387/388/6093/6242/6279/6280/2810/6714/57551/7529/7531/7532/7533/10971/7534	63	ann_GO0006915.txt.txt
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	25/1559	94/12465	0.000162130159345318	0.000489043517007061	0.000244824298035323	116/133/1392/7976/7855/8326/2641/2782/2792/3375/3549/5741/10266/6469/6608/7349/7432/7471/7480/7481/89780/54361/7474/7476/7483	25	ann_GO0006915.txt.txt
Cancer immunotherapy by CTLA4 blockade%WikiPathways_20190910%WP4582%Homo sapiens	Cancer immunotherapy by CTLA4 blockade%WikiPathways_20190910%WP4582%Homo sapiens	8/1559	15/12465	0.000167537807722753	0.00050352395473197	0.000252073475006202	940/1493/5290/5291/5293/5295/5515/5777	8	ann_GO0006915.txt.txt
REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX	REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX	8/1559	15/12465	0.000167537807722753	0.00050352395473197	0.000252073475006202	324/8312/1499/2932/5515/5516/5518/5519	8	ann_GO0006915.txt.txt
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway%WikiPathways_20190910%WP4577%Homo sapiens	Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway%WikiPathways_20190910%WP4577%Homo sapiens	15/1559	44/12465	0.000177190539647288	0.000531571618941863	0.000266114658383382	84335/64422/9474/10533/8678/83636/64798/4204/2475/8398/5562/9821/10558/6794/7249	15	ann_GO0006915.txt.txt
Vitamin D Receptor Pathway%WikiPathways_20190910%WP2877%Homo sapiens	Vitamin D Receptor Pathway%WikiPathways_20190910%WP2877%Homo sapiens	41/1559	186/12465	0.00018106033534542	0.00054220053490623	0.000271435691787072	604/654/23581/838/929/958/997/1026/1027/1029/1032/81037/78989/1493/2308/50486/2539/1647/3091/3397/3486/3592/3663/3684/9314/3827/3965/4609/27035/5467/5588/5741/6279/6280/6422/7040/7042/7078/7128/4982/7421	41	ann_GO0006915.txt.txt
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	12/1559	31/12465	0.000200320647980679	0.000597719343525085	0.000299229441985528	9530/26281/2249/2253/2260/399687/5290/5295/6772/6774/6777/8805	12	ann_GO0006915.txt.txt
REACTOME_HSF1_ACTIVATION	REACTOME_HSF1_ACTIVATION	12/1559	31/12465	0.000200320647980679	0.000597719343525085	0.000299229441985528	162989/10049/2765/3297/3326/3303/3304/3315/27242/7314/7415/7531	12	ann_GO0006915.txt.txt
REACTOME_PEPTIDE_HORMONE_METABOLISM	REACTOME_PEPTIDE_HORMONE_METABOLISM	24/1559	90/12465	0.000208104895511988	0.000619831277655993	0.000310299088271678	183/1082/1499/1509/1522/30001/10640/338557/2626/2641/51738/2999/3479/3623/3624/3625/3626/83729/3630/3670/9314/3952/6934/7349	24	ann_GO0006915.txt.txt
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	7/1559	12/12465	0.00021089431770032	0.000625379930553672	0.000313076847312488	468/22926/811/1649/7184/3309/7494	7	ann_GO0006915.txt.txt
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	7/1559	12/12465	0.00021089431770032	0.000625379930553672	0.000313076847312488	836/839/840/841/2620/2934/4137	7	ann_GO0006915.txt.txt
REACTOME_MAP2K_AND_MAPK_ACTIVATION	REACTOME_MAP2K_AND_MAPK_ACTIVATION	14/1559	40/12465	0.000211098710735417	0.000625379930553672	0.000313076847312488	369/408/409/673/2243/2244/2266/3265/3845/5594/5595/5894/6714/7529	14	ann_GO0006915.txt.txt
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	11/1559	27/12465	0.000216728272742788	0.000640913020463966	0.00032085300158375	26281/2249/2253/10818/3265/3845/5290/5295/5335/6464/6654	11	ann_GO0006915.txt.txt
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	REACTOME_NEPHRIN_FAMILY_INTERACTIONS	10/1559	23/12465	0.000221920655713107	0.000653936710174147	0.000327372903351672	87/88/89/81/2534/4690/8440/5290/5291/5295	10	ann_GO0006915.txt.txt
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	10/1559	23/12465	0.000221920655713107	0.000653936710174147	0.000327372903351672	983/1843/1848/3569/3570/3572/3717/5594/5595/8682	10	ann_GO0006915.txt.txt
Prostaglandin Synthesis and Regulation%WikiPathways_20190910%WP98%Homo sapiens	Prostaglandin Synthesis and Regulation%WikiPathways_20190910%WP98%Homo sapiens	15/1559	45/12465	0.000235386023902195	0.00069238548520167	0.000346621076630892	231/8644/301/307/308/309/1906/1910/3248/5468/10891/5737/5740/5743/6662	15	ann_GO0006915.txt.txt
Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	13/1559	36/12465	0.00024760517895617	0.000727038923696083	0.000363969233714799	1236/2308/2309/9113/26524/1432/10397/83593/387/60485/6788/10413/10971	13	ann_GO0006915.txt.txt
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	24/1559	91/12465	0.000249687339884833	0.000731857414962787	0.000366381460236439	440/467/468/22926/811/6347/10488/90993/1649/5611/9451/1965/2081/2931/9709/7184/3309/10525/4000/56005/6464/84447/7466/7494	24	ann_GO0006915.txt.txt
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	20/1559	70/12465	0.000254438504866092	0.00074446821794153	0.000372694663212377	103/1958/3135/3429/2537/3433/3437/3440/3456/51447/3659/3661/3663/3665/4599/5770/5777/9021/6772/54739	20	ann_GO0006915.txt.txt
REACTOME_RET_SIGNALING	REACTOME_RET_SIGNALING	14/1559	41/12465	0.000284044578990108	0.000827560074823971	0.000414291995200732	10818/2668/8660/5598/5290/5291/5293/5295/5335/5578/5979/6464/6654/6714	14	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	12/1559	32/12465	0.000284333479595939	0.000827560074823971	0.000414291995200732	192670/9212/815/817/1385/3065/3066/8841/28996/3064/4204/25942	12	ann_GO0006915.txt.txt
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	12/1559	32/12465	0.000284333479595939	0.000827560074823971	0.000414291995200732	867/5499/23645/6233/4088/7040/7046/7048/7311/7314/7316/9040	12	ann_GO0006915.txt.txt
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	8/1559	16/12465	0.000298401669989325	0.000866984887061805	0.000434028790896078	1072/2534/3326/8829/5058/5062/5063/10371	8	ann_GO0006915.txt.txt
Envelope proteins and their potential roles in EDMD physiopathology%WikiPathways_20190910%WP4535%Homo sapiens	Envelope proteins and their potential roles in EDMD physiopathology%WikiPathways_20190910%WP4535%Homo sapiens	15/1559	46/12465	0.0003093614898625	0.00089725648895435	0.000449183318920708	55811/1490/1072/3265/3845/4293/5594/5595/387/4088/6654/6655/7040/7042/7043	15	ann_GO0006915.txt.txt
Pathways in clear cell renal cell carcinoma%WikiPathways_20190910%WP4018%Homo sapiens	Pathways in clear cell renal cell carcinoma%WikiPathways_20190910%WP4018%Homo sapiens	23/1559	87/12465	0.000320912982081825	0.000929135492624342	0.000465142542229375	207/84335/1387/64798/1956/2023/2033/2597/3091/3099/3791/3939/2475/5159/5728/8878/6774/7040/7042/7043/7249/7422/7428	23	ann_GO0006915.txt.txt
Pathways Affected in Adenoid Cystic Carcinoma%WikiPathways_20190910%WP3651%Homo sapiens	Pathways Affected in Adenoid Cystic Carcinoma%WikiPathways_20190910%WP3651%Homo sapiens	19/1559	66/12465	0.000323751107127341	0.00093571966328268	0.000468438700758246	207/472/672/1111/11200/1387/2033/55294/2309/3265/4149/4602/4609/4851/5290/5591/5728/5894/7157	19	ann_GO0006915.txt.txt
Hereditary leiomyomatosis and renal cell carcinoma pathway%WikiPathways_20190910%WP4206%Homo sapiens	Hereditary leiomyomatosis and renal cell carcinoma pathway%WikiPathways_20190910%WP4206%Homo sapiens	9/1559	20/12465	0.000336679031546399	0.000958165932263949	0.000479675721300883	8452/3091/3939/4780/5163/5562/6194/7157/7422	9	ann_GO0006915.txt.txt
Hypertrophy Model%WikiPathways_20190910%WP516%Homo sapiens	Hypertrophy Model%WikiPathways_20190910%WP516%Homo sapiens	9/1559	20/12465	0.000336679031546399	0.000958165932263949	0.000479675721300883	102/27063/467/3491/3458/3552/2660/8013/7422	9	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_HIPPO	REACTOME_SIGNALING_BY_HIPPO	9/1559	20/12465	0.000336679031546399	0.000958165932263949	0.000479675721300883	836/9113/26524/60485/6788/6789/10413/7529/7531	9	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NODAL	REACTOME_SIGNALING_BY_NODAL	9/1559	20/12465	0.000336679031546399	0.000958165932263949	0.000479675721300883	91/130399/2309/2657/10637/7044/4838/4088/6997	9	ann_GO0006915.txt.txt
REACTOME_SIGNALLING_TO_RAS	REACTOME_SIGNALLING_TO_RAS	9/1559	20/12465	0.000336679031546399	0.000958165932263949	0.000479675721300883	3265/3845/1432/4803/4914/5899/6464/6654/6714	9	ann_GO0006915.txt.txt
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	9/1559	20/12465	0.000336679031546399	0.000958165932263949	0.000479675721300883	1029/668/3090/4193/8554/51588/7020/7021/7157	9	ann_GO0006915.txt.txt
Cancer immunotherapy by PD-1 blockade%WikiPathways_20190910%WP4585%Homo sapiens	Cancer immunotherapy by PD-1 blockade%WikiPathways_20190910%WP4585%Homo sapiens	10/1559	24/12465	0.000338044644696458	0.000958165932263949	0.000479675721300883	29126/916/917/3458/3725/3932/4776/4790/5133/6774	10	ann_GO0006915.txt.txt
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION	10/1559	24/12465	0.000338044644696458	0.000958165932263949	0.000479675721300883	1956/2120/56776/3845/5594/5595/4851/4853/6654/6655	10	ann_GO0006915.txt.txt
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling%WikiPathways_20190910%WP3612%Homo sapiens	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling%WikiPathways_20190910%WP3612%Homo sapiens	10/1559	24/12465	0.000338044644696458	0.000958165932263949	0.000479675721300883	2729/2730/2950/3162/3725/1432/5599/4780/1728/4835	10	ann_GO0006915.txt.txt
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	10/1559	24/12465	0.000338044644696458	0.000958165932263949	0.000479675721300883	25/367/2737/8841/23493/5594/5595/5925/6714/10413	10	ann_GO0006915.txt.txt
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	10/1559	24/12465	0.000338044644696458	0.000958165932263949	0.000479675721300883	351/3146/3551/8517/4790/4792/5970/6285/7186/7189	10	ann_GO0006915.txt.txt
Target Of Rapamycin (TOR) Signaling%WikiPathways_20190910%WP1471%Homo sapiens	Target Of Rapamycin (TOR) Signaling%WikiPathways_20190910%WP1471%Homo sapiens	13/1559	37/12465	0.000338448002595946	0.000958165932263949	0.000479675721300883	207/84335/998/54541/3156/2475/5562/5563/5578/6198/10670/64121/7249	13	ann_GO0006915.txt.txt
Ectoderm Differentiation%WikiPathways_20190910%WP2858%Homo sapiens	Ectoderm Differentiation%WikiPathways_20190910%WP2858%Homo sapiens	33/1559	144/12465	0.000355539122997231	0.00100483714659695	0.000503040200923188	54806/79658/23229/652/6347/1499/60401/2263/2274/2534/7855/2627/2737/3148/4204/4609/4771/8473/5077/5292/5467/6469/6498/6622/8835/6657/10253/7020/166/4982/27324/7471/7704	33	ann_GO0006915.txt.txt
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	21/1559	77/12465	0.000364219897912354	0.00102762042625271	0.000514445935289737	25/322/472/9577/580/672/11200/2138/2139/2140/2070/5599/4361/4683/51588/6233/7157/7311/7314/7316/7336	21	ann_GO0006915.txt.txt
Inflammatory Response Pathway%WikiPathways_20190910%WP453%Homo sapiens	Inflammatory Response Pathway%WikiPathways_20190910%WP453%Homo sapiens	12/1559	33/12465	0.000396423952794526	0.00111658291627524	0.000558982215628417	940/958/959/3458/3558/3559/3560/3565/3932/7057/7132/7133	12	ann_GO0006915.txt.txt
Osteopontin Signaling%WikiPathways_20190910%WP1434%Homo sapiens	Osteopontin Signaling%WikiPathways_20190910%WP1434%Homo sapiens	7/1559	13/12465	0.000407615435222555	0.00114421997806128	0.00057281784378056	3551/3685/5594/5595/4318/4790/5970	7	ann_GO0006915.txt.txt
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	7/1559	13/12465	0.000407615435222555	0.00114421997806128	0.00057281784378056	836/1676/1677/3146/3148/3836/3837	7	ann_GO0006915.txt.txt
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	48/1559	237/12465	0.000444854779711666	0.00124664540463117	0.000624093921039305	25/192670/8312/8535/894/1387/1437/1457/1459/1493/1514/2033/2099/2623/2624/2625/57678/3065/28996/3458/3558/3559/83737/4297/3958/4331/4602/8013/5196/5371/5579/5588/5716/10197/6233/23429/5275/25942/9021/6688/6714/7057/8784/7161/7311/7314/7316/10413	48	ann_GO0006915.txt.txt
Differentiation of white and brown adipocyte   %WikiPathways_20190910%WP2895%Homo sapiens	Differentiation of white and brown adipocyte   %WikiPathways_20190910%WP2895%Homo sapiens	10/1559	25/12465	0.000500709702232885	0.00139752226524773	0.000699625689083759	9370/650/652/655/1051/1149/3952/51316/5468/10891	10	ann_GO0006915.txt.txt
Amplification and Expansion of Oncogenic Pathways as Metastatic Traits%WikiPathways_20190910%WP3678%Homo sapiens	Amplification and Expansion of Oncogenic Pathways as Metastatic Traits%WikiPathways_20190910%WP3678%Homo sapiens	8/1559	17/12465	0.000502063453940715	0.00139752226524773	0.000699625689083759	7852/51176/4851/5294/6714/6934/7422/7428	8	ann_GO0006915.txt.txt
Cells and Molecules involved in local acute inflammatory response %WikiPathways_20190910%WP4493%Homo sapiens	Cells and Molecules involved in local acute inflammatory response %WikiPathways_20190910%WP4493%Homo sapiens	8/1559	17/12465	0.000502063453940715	0.00139752226524773	0.000699625689083759	3383/3552/3569/3676/3688/3689/3827/7124	8	ann_GO0006915.txt.txt
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	8/1559	17/12465	0.000502063453940715	0.00139752226524773	0.000699625689083759	324/8312/1499/2932/5515/5516/5518/5519	8	ann_GO0006915.txt.txt
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	47/1559	232/12465	0.000504354427055889	0.00140154772945682	0.000701640911482141	207/208/324/8312/857/79577/57680/1387/1457/1459/1499/8452/22943/2033/7855/2932/3065/83999/51176/4040/4609/5515/5516/5518/5519/5716/10197/6233/6422/6423/6657/6659/83595/6662/6934/7015/7088/7311/7314/7316/7471/89780/54361/7474/7483/331/7534	47	ann_GO0006915.txt.txt
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	6/1559	10/12465	0.000508114299943224	0.00140259837538404	0.000702166884412302	6885/6233/7189/7311/7314/7316	6	ann_GO0006915.txt.txt
REACTOME_MAPK3_ERK1_ACTIVATION	REACTOME_MAPK3_ERK1_ACTIVATION	6/1559	10/12465	0.000508114299943224	0.00140259837538404	0.000702166884412302	983/3569/3570/3572/3717/5595	6	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	6/1559	10/12465	0.000508114299943224	0.00140259837538404	0.000702166884412302	1387/2033/2308/2309/23411/10628	6	ann_GO0006915.txt.txt
REACTOME_SIGNAL_ATTENUATION	REACTOME_SIGNAL_ATTENUATION	6/1559	10/12465	0.000508114299943224	0.00140259837538404	0.000702166884412302	3630/8660/5594/5595/6464/6654	6	ann_GO0006915.txt.txt
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	9/1559	21/12465	0.000524167585534064	0.00144211280995193	0.000721948546716202	867/3082/5770/5771/6233/30011/7311/7314/7316	9	ann_GO0006915.txt.txt
REACTOME_SHC_MEDIATED_CASCADE:FGFR1	REACTOME_SHC_MEDIATED_CASCADE:FGFR1	9/1559	21/12465	0.000524167585534064	0.00144211280995193	0.000721948546716202	2255/26281/2249/2253/2260/3265/3845/6464/6654	9	ann_GO0006915.txt.txt
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	16/1559	53/12465	0.000526387742173911	0.00144582328520947	0.00072380607977556	367/2099/5469/9971/7101/2908/4929/8013/5467/5468/5914/5915/5916/7067/7068/7421	16	ann_GO0006915.txt.txt
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	29/1559	124/12465	0.00055486651883016	0.00152152653675907	0.000761704538246187	192670/8535/1019/1029/1032/1869/1870/1871/3456/3725/6416/5608/5609/4217/9448/5594/1432/5595/5599/5601/4193/4194/6233/7027/7029/7157/7311/7314/7316	29	ann_GO0006915.txt.txt
